,imdbID,tmdbID,ProductionCompany
23009,tt0039502,52844,Roy Del Ruth Productions
23010,tt0988045,10528,Warner Bros. Pictures
23011,tt0988045,10528,Village Roadshow Pictures
23012,tt0988045,10528,Silver Pictures
23013,tt0988045,10528,Wigram Productions
23014,tt0988045,10528,Internationale Filmproduktion Blackbird Dritte
23015,tt1322930,27952,Most Production
23016,tt6315750,438857,Emperor Motion Pictures
23017,tt0256524,2779,Gravier Productions
23018,tt0256524,2779,DreamWorks Pictures
23019,tt0256524,2779,VCL Communications
23020,tt0034078,31324,Metro-Goldwyn-Mayer
23021,tt0049096,11839,Dena Enterprises
23022,tt0049096,11839,Paramount
23023,tt0460740,12225,Left Turn Films
23024,tt0460740,12225,Lipsync Productions
23025,tt0460740,12225,Ugly Duckling Films
23026,tt1796657,52939,CTB Film Company
23027,tt1796657,52939,Melnitsa Animation Studio
23028,tt0097108,7452,Elsevira
23029,tt0097108,7452,Erbograph Co.
23030,tt0097108,7452,Vendex
23031,tt0075790,11291,SF Studios
23032,tt0325055,28200,Focus Features
23033,tt0325055,28200,BBC Films
23034,tt0090557,14670,Little Bear
23035,tt0090557,14670,PECF
23036,tt0286244,9662,Production Champion
23037,tt0286244,9662,Vivi Film
23038,tt0286244,9662,Rija Films
23039,tt0475532,32161,Tube Entertainment
23040,tt0098067,1552,Universal Pictures
23041,tt0098067,1552,Imagine Entertainment
23042,tt0103671,13199,YOY
23043,tt0103671,13199,Universal Pictures
23044,tt0103671,13199,Olmos Productions
23045,tt0330802,20375,Kinoproduction
23046,tt0067989,42531,Metro-Goldwyn-Mayer
23047,tt1216496,30018,Barunson E&A
23048,tt1216496,30018,CJ Entertainment
23049,tt1216496,30018,Michigan Venture Capital
23050,tt1216496,30018,Magnolia Pictures
23051,tt0027040,53863,RKO Radio Pictures
23052,tt0356487,23434,Aquafilms
23053,tt0356487,23434,Terra Vermelha Filmes
23054,tt4692242,342183,Box Productions
23055,tt4692242,342183,Shellac Sud
23056,tt4692242,342183,Komplizen Film
23057,tt4692242,342183,O Som e a Fúria
23058,tt0046072,34000,Rank Organization
23059,tt1786751,111479,Rampart Films
23060,tt1786751,111479,Unclaimed Freight Productions
23061,tt0087349,142798,Georgian-Film
23062,tt0030517,122884,Metro-Goldwyn-Mayer
23063,tt0086022,1394,Sovinfilm
23064,tt0086022,1394,Opera Film Produzione
23065,tt0086022,1394,RAI
23066,tt7294150,508935,Beijing Diqi Yinxiang Entertainment
23067,tt7294150,508935,Huayi Brothers Pictures
23068,tt0077504,35976,United Artists
23069,tt0077504,35976,Gordon-Reynolds Productions
23070,tt1478964,59678,UK Film Council
23071,tt1478964,59678,Film4 Productions
23072,tt1478964,59678,StudioCanal
23073,tt10915060,632618,Buffalo Films
23074,tt10915060,632618,Magoya Films
23075,tt4572792,382614,Sidney Kimmel Entertainment
23076,tt4572792,382614,Double Nickel Entertainment
23077,tt3850496,337104,Vamonos Films
23078,tt3850496,337104,Stromboli Films
23079,tt0061433,60543,Cinecittà
23080,tt0061433,60543,Les Films Concordia
23081,tt0061433,60543,Compagnia Cinematografica Champion
23082,tt0061433,60543,Metro-Goldwyn-Mayer
23083,tt0048280,10340,Walt Disney Pictures
23084,tt0048280,10340,Walt Disney Productions
23085,tt7755856,493058,American High
23086,tt0098051,31606,Orion Pictures
23087,tt0019823,84274,The Vitaphone Corporation
23088,tt0019823,84274,Warner Bros. Pictures
23089,tt1198186,12275,MD Pictures
23090,tt1379182,38810,Greek Film Centre
23091,tt1379182,38810,Boo Productions
23092,tt1379182,38810,Horsefly Productions
23093,tt1800246,225565,Treehouse Pictures
23094,tt5816682,423899,Working Title Films
23095,tt5816682,423899,BBC Films
23096,tt5816682,423899,Perfect World Pictures
23097,tt5816682,423899,Cross Street Films
23098,tt0349225,19099,Bac Films
23099,tt0349225,19099,Région Ile-de-France
23100,tt0349225,19099,Canal+
23101,tt0349225,19099,France 2 Cinéma
23102,tt0093075,6917,New Century Entertainment Corporation
23103,tt0093075,6917,The Vista Organization
23104,tt0093075,6917,Alliance Entertainment
23105,tt0065439,60859,Paramount
23106,tt0065439,60859,Fono Roma
23107,tt0065439,60859,Les Films Corona
23108,tt0065439,60859,Produzione Intercontinentale Cinematografica (PIC)
23109,tt0065439,60859,Selenia Cinematografica
23110,tt0053050,76777,Abbey Films
23111,tt2713180,228150,Columbia Pictures
23112,tt2713180,228150,QED International
23113,tt2713180,228150,LStar Capital
23114,tt2713180,228150,Le Grisbi Productions
23115,tt2713180,228150,Crave Films
23116,tt2713180,228150,Sony Pictures
23117,tt2713180,228150,Huayi Brothers Pictures
23118,tt0410297,2044,Sound for Film
23119,tt0410297,2044,Village Roadshow Pictures
23120,tt0410297,2044,Vertigo Entertainment
23121,tt0410297,2044,Warner Bros. Pictures
23122,tt0050468,22201,Wallis-Hazen
23123,tt0050468,22201,Hal Wallis Productions
23124,tt0050468,22201,Paramount
23125,tt0055805,45267,Cineriz
23126,tt7939766,500840,Likely Story
23127,tt7939766,500840,Projective Testing Service
23128,tt0119934,22256,Cruise/Wagner Productions
23129,tt0119934,22256,Warner Bros. Pictures
23130,tt0014532,24805,Paramount
23131,tt4635372,336203,Sikhya Entertainment
23132,tt4635372,336203,Drishyam Films
23133,tt4635372,336203,Phantom Films
23134,tt4635372,336203,Macassar Productions
23135,tt4635372,336203,ARTE France Cinéma
23136,tt0094137,12154,Touchstone Pictures
23137,tt0094137,12154,Interscope Communications
23138,tt0094137,12154,Silver Screen Partners III
23139,tt3163336,367732,Chris Kasick Company
23140,tt0062626,4993,Paramount
23141,tt0062626,4993,Wallis-Hazen
23142,tt5089534,440424,Maven Pictures
23143,tt5089534,440424,Flower Films
23144,tt2246953,116303,Asmik Ace
23145,tt0901494,21372,Lodestar Entertainment
23146,tt0901494,21372,Karmic Productions
23147,tt7555774,485162,Nord-Ouest Films
23148,tt7555774,485162,France 3 Cinéma
23149,tt0071361,27716,Albert S. Ruddy Productions
23150,tt0071361,27716,Bakshi Productions
23151,tt0071361,27716,Paramount
23152,tt6167894,442000,Friday Film House
23153,tt0195714,9532,Hard Eight Pictures
23154,tt0195714,9532,New Line Cinema
23155,tt0195714,9532,Zide-Perry Productions
23156,tt0040884,76076,United Artists
23157,tt0040884,76076,William Cagney Productions
23158,tt1526578,56623,France 2 Cinéma
23159,tt1526578,56623,PROCIREP
23160,tt1526578,56623,UGC
23161,tt1526578,56623,TPS Star
23162,tt1526578,56623,Canal+
23163,tt0045184,111043,Warner Bros. Pictures
23164,tt0245929,25838,Huayi Brothers Advertising
23165,tt0245929,25838,Asian Union Film & Entertainment
23166,tt0245929,25838,Beijing Zhongbo-Times Film Planning
23167,tt0245929,25838,CMC Xiandai Trade Co.
23168,tt0245929,25838,China Film Co-Production Corporation
23169,tt8485364,582913,Versus Production
23170,tt8485364,582913,Les Films du Poisson
23171,tt8485364,582913,Bidibul Productions
23172,tt0861704,27693,Productions Bleu Blanc Rouge
23173,tt0861704,27693,Triptych Media
23174,tt0189153,23237,Cinema Design
23175,tt0089908,13155,Oz Productions Ltd.
23176,tt0089908,13155,Silver Screen Partners II
23177,tt0089853,10849,Orion Pictures
23178,tt0088794,13667,A&M Films
23179,tt0088794,13667,CBS Entertainment Productions
23180,tt6303866,426238,Neon
23181,tt6303866,426238,Cinereach
23182,tt0069976,28110,American International Pictures
23183,tt1282140,37735,Screen Gems
23184,tt1282140,37735,Olive Bridge Entertainment
23185,tt0068833,15516,Lobster Enterprises
23186,tt0068833,15516,Sean S. Cunningham Films
23187,tt0068833,15516,The Night Co.
23188,tt0096098,9717,Century Park Pictures
23189,tt0096098,9717,Touchstone Pictures
23190,tt0096098,9717,Silver Screen Partners III
23191,tt1114690,50834,RTV Slovenija
23192,tt1114690,50834,Arsmedia
23193,tt1114690,50834,Jadran Film
23194,tt2852458,186992,Les films du Worso
23195,tt0079428,4706,Hammer Film Productions
23196,tt0079428,4706,The Rank Organisation
23197,tt0122718,11551,Amblin Entertainment
23198,tt0122718,11551,Universal Pictures
23199,tt0122718,11551,DreamWorks Pictures
23200,tt0059527,25905,Filmové studio Barrandov
23201,tt0086230,54357,Sippy Films
23202,tt6914122,491926,Pantaleon Films
23203,tt6914122,491926,Vertical Media
23204,tt6914122,491926,Bliss Media
23205,tt6914122,491926,Epicentral Studios
23206,tt6914122,491926,Ingenious Media
23207,tt6914122,491926,Riverstone Pictures
23208,tt6914122,491926,Rocket Science
23209,tt0073707,12259,Sholay Media & Entertainment
23210,tt0073707,12259,Ramesh Sippy Entertainment
23211,tt0073707,12259,United Producers
23212,tt0073707,12259,Sippy Films
23213,tt0066193,20444,Paramount
23214,tt0066193,20444,Jalem Productions
23215,tt2908856,282296,Deux Chevaux Films
23216,tt2908856,282296,Cohen Media Group
23217,tt2908856,282296,BBC Films
23218,tt0042393,25392,George Pal Productions
23219,tt0199725,14736,40 Acres and a Mule Filmworks
23220,tt0468569,155,DC Comics
23221,tt0468569,155,Legendary Pictures
23222,tt0468569,155,Syncopy
23223,tt0468569,155,Isobel Griffiths
23224,tt0468569,155,DC Entertainment
23225,tt0468569,155,Warner Bros. Pictures
23226,tt0047396,567,Alfred J. Hitchcock Productions
23227,tt0047396,567,Paramount
23228,tt0097659,10222,Kings Road Entertainment
23229,tt0097659,10222,Cannon Group
23230,tt0050923,77814,Metro-Goldwyn-Mayer
23231,tt0080472,21866,Second Street Films
23232,tt0080472,21866,Warner Bros. Pictures
23233,tt0032080,43837,Paramount
23234,tt0055198,39410,Toho Co.
23235,tt0055198,39410,Columbia Pictures
23236,tt7917178,744746,HyneSight Films
23237,tt1726738,55741,Shanghai Film Group
23238,tt0119472,158,Sat.1
23239,tt0076168,22124,Shaw Brothers
23240,tt2226162,759902,MarVista Entertainment
23241,tt2226162,759902,Particular Crowd
23242,tt2594950,191717,Rockfilm
23243,tt7201846,544510,Légende Films
23244,tt7201846,544510,Gaumont
23245,tt7201846,544510,France 2 Cinéma
23246,tt7201846,544510,Ezra
23247,tt7201846,544510,Rosemonde Films
23248,tt7201846,544510,C2M Productions
23249,tt7201846,544510,Nexus Factory
23250,tt7201846,544510,Umedia
23251,tt7201846,544510,uFund
23252,tt7201846,544510,Entourage Pictures
23253,tt7201846,544510,OCS
23254,tt7201846,544510,Canal+
23255,tt7201846,544510,France Télévisions
23256,tt0103074,1541,Star Partners III Ltd.
23257,tt0103074,1541,Metro-Goldwyn-Mayer
23258,tt0103074,1541,Pathé Entertainment
23259,tt7581572,504314,Happy Hours Entertainments
23260,tt4375438,319995,Fabula
23261,tt0142250,39148,Toei Animation
23262,tt0057608,47553,Robert E. Kent Productions
23263,tt0057608,47553,United Artists
23264,tt0061576,41608,Productores Exhibidores Films Sociedad Anónima (PEFSA)
23265,tt0061576,41608,Cronocinematografica S.p.a.
23266,tt0061576,41608,American International Pictures
23267,tt2554274,201085,Double Dare You Productions
23268,tt2554274,201085,Legendary Pictures
23269,tt2554274,201085,Universal Pictures
23270,tt2512170,251619,Fu Works
23271,tt2512170,251619,Mollywood
23272,tt2512170,251619,I'm Filming Productions
23273,tt1483831,32084,Paralite Productions Ltd.
23274,tt1483831,32084,Israeli Film Fund
23275,tt1483831,32084,Torus
23276,tt1483831,32084,Metro Communications
23277,tt1483831,32084,Arsam International
23278,tt1483831,32084,Ariel Films
23279,tt1483831,32084,ARTE France Cinéma
23280,tt0234805,10499,Studio Babelsberg Motion Pictures
23281,tt0234805,10499,MDR
23282,tt4270516,309304,1821 Pictures
23283,tt4270516,309304,Depth of Field
23284,tt2070776,136403,Les Productions du Trésor
23285,tt2070776,136403,Compagnie Cinématographique Européenne
23286,tt2070776,136403,Panache Productions
23287,tt2070776,136403,Mars Films
23288,tt2070776,136403,Wild Bunch
23289,tt2070776,136403,France 3 Cinéma
23290,tt2070776,136403,France 2 Cinéma
23291,tt2070776,136403,France Télévisions
23292,tt2070776,136403,Canal+
23293,tt2070776,136403,Ciné+
23294,tt2070776,136403,Eurimages
23295,tt2070776,136403,Wallimage
23296,tt2070776,136403,Belgacom
23297,tt2070776,136403,RTBF
23298,tt2070776,136403,La Compagnie Cinématographique
23299,tt0071269,32044,Won World
23300,tt0071269,32044,Spelling-Goldberg Productions
23301,tt0071269,32044,Persky-Bright Productions
23302,tt0071269,32044,Columbia Pictures
23303,tt0071269,32044,Reno Associates
23304,tt1837574,277237,Film4 Productions
23305,tt1837574,277237,Number 9 Films
23306,tt0090605,679,Brandywine Productions
23307,tt0090605,679,SLM Production Group
23308,tt0090605,679,20th Century Fox
23309,tt0061450,5064,The Rank Organisation
23310,tt1258134,26566,Cinémaginaire
23311,tt0189998,10873,BBC Films
23312,tt0189998,10873,Saturn Films
23313,tt0189998,10873,Long Shot Pictures
23314,tt0189998,10873,Pilgrim Films
23315,tt1423953,50461,Toho Co.
23316,tt4746484,377278,Versus Production
23317,tt4746484,377278,Les films du Worso
23318,tt0049169,18158,Clover Productions
23319,tt0049169,18158,Columbia Pictures
23320,tt5842624,413198,Sun Entertainment Culture
23321,tt5842624,413198,Universe Entertainment
23322,tt5842624,413198,Bona Film Group
23323,tt5842624,413198,iQiyi Motion Pictures
23324,tt0103060,1497,Orange Sky Golden Harvest
23325,tt0103060,1497,New Line Cinema
23326,tt0103060,1497,Mirage Studios
23327,tt0031885,776,La Nouvelle Edition Francaise
23328,tt6409416,458012,Mini Studios
23329,tt6409416,458012,Jar Pictures
23330,tt0053143,9660,Granart Company
23331,tt0087597,11884,Universal Pictures
23332,tt0087597,11884,Lorimar Film Entertainment
23333,tt0142241,39104,Toei Animation
23334,tt0142241,39104,Bird Studios
23335,tt0142241,39104,Toei Company
23336,tt0242653,605,Village Roadshow Pictures
23337,tt0242653,605,NPV Entertainment
23338,tt0242653,605,Warner Bros. Pictures
23339,tt0242653,605,Silver Pictures
23340,tt0114906,11446,Suburban Pictures
23341,tt0252299,9104,Good Machine
23342,tt0252299,9104,Film4 Productions
23343,tt14527836,602302,iFilm
23344,tt14527836,602302,Tori Pictures
23345,tt14527836,602302,CJ CGV
23346,tt8185182,486898,Huace Film & TV
23347,tt8185182,486898,CG Cinéma
23348,tt8185182,486898,Tencent Pictures
23349,tt8185182,486898,YOUKU
23350,tt7998848,547258,Chapter 2
23351,tt7998848,547258,Moonshaker
23352,tt0123092,36282,Gaga Corporation
23353,tt0251433,49291,Film Workshop
23354,tt0251433,49291,Columbia Pictures Film Production Asia Limited
23355,tt0246809,277992,Jubilee Productions
23356,tt0029087,87115,London Film Productions
23357,tt0029087,87115,United Artists
23358,tt0105851,27073,Golden Princess Film Production Ltd.
23359,tt0105851,27073,Silver Medal Presentations
23360,tt0005960,86081,Fox Film Corporation
23361,tt0826547,25919,GWS Media
23362,tt0047876,36102,Titanus
23363,tt0047876,36102,Société Générale de Cinématographie (S.G.C.)
23364,tt0080863,44004,Kings Road Entertainment
23365,tt0080863,44004,Metro-Goldwyn-Mayer
23366,tt0081696,17496,Paramount
23367,tt0105859,40213,Film Workshop
23368,tt0843326,31626,Sri Venkateswara Creations
23369,tt0892782,15512,DreamWorks Animation
23370,tt0044517,11570,Hecht-Lancaster Productions
23371,tt0098577,7091,Magellan Pictures
23372,tt0098577,7091,Hemdale Film Corporation
23373,tt0422370,49037,WEVCO Produce Company
23374,tt0422370,49037,Aries [jp]
23375,tt0422370,49037,Only Hearts Company
23376,tt0041085,33477,Universal Pictures
23377,tt1137450,395990,Metro-Goldwyn-Mayer
23378,tt1137450,395990,Cave 76 Productions
23379,tt0283900,1555,Mate Producciones S.A.
23380,tt0283900,1555,Bac Films
23381,tt0283900,1555,Ce Qui Me Meut Motion Pictures
23382,tt0283900,1555,France 2 Cinéma
23383,tt0283900,1555,Mate Films
23384,tt0283900,1555,StudioCanal
23385,tt0283900,1555,Vía Digital
23386,tt0252607,436068,Cem Film
23387,tt0184526,10951,Golden Harvest Pictures
23388,tt5304996,516630,Cinestate
23389,tt5304996,516630,Look to the Sky Films
23390,tt5304996,516630,Madhouse Entertainment
23391,tt5304996,516630,Torfoot Films
23392,tt5304996,516630,XYZ Films
23393,tt5304996,516630,Zero Trans Fat Productions
23394,tt2369047,134908,Ali'n Productions
23395,tt0031455,31685,RKO Radio Pictures
23396,tt0105691,26850,Carnival Films
23397,tt0105691,26850,LWT
23398,tt0105691,26850,The Rank Organisation Film Productions
23399,tt0105691,26850,Columbia Pictures
23400,tt0408664,2517,Dare mo Shiranai Seisaku Iinkai
23401,tt0408664,2517,Engine Films
23402,tt0408664,2517,c-style
23403,tt0408664,2517,Bandai Visual
23404,tt9000302,572468,Ivanhoe Pictures
23405,tt9000302,572468,Rapi Films
23406,tt9000302,572468,CJ Entertainment
23407,tt9000302,572468,BASE Entertainment
23408,tt9000302,572468,Lo-Fi Flick
23409,tt1194620,26752,Agat Films & Cie / Ex Nihilo
23410,tt1194620,26752,Samsa Film
23411,tt1194620,26752,CNC
23412,tt0020641,42812,Metro-Goldwyn-Mayer
23413,tt2582502,254172,Andrea Leone Films
23414,tt2582502,254172,Fear of God Films
23415,tt2582502,254172,Busted Shark Productions
23416,tt4632440,392794,Les Productions du Trésor
23417,tt4632440,392794,Wild Bunch
23418,tt4632440,392794,Les Films du Fleuve
23419,tt4632440,392794,Sirena Film
23420,tt4632440,392794,Orange Studio
23421,tt4632440,392794,RTBF
23422,tt3404140,242452,WithUs Films
23423,tt3404140,242452,Next Entertainment World
23424,tt8054608,574434,Sisters and Brother Mitevski
23425,tt8054608,574434,Entre Chien et Loup
23426,tt8054608,574434,Vertigo
23427,tt8054608,574434,Spiritus Movens Production
23428,tt8054608,574434,Deuxieme Ligne Films
23429,tt8054608,574434,Macedonian Film Fund
23430,tt8054608,574434,Eurimages
23431,tt8054608,574434,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles
23432,tt8054608,574434,Slovenian Film Center
23433,tt8054608,574434,Croatian Audiovisual Centre
23434,tt8054608,574434,Casa Kafka Pictures
23435,tt8054608,574434,CNC
23436,tt0059303,46916,"Shochiku Co., Ltd."
23437,tt0816442,203833,Studio Babelsberg
23438,tt0816442,203833,Fox 2000 Pictures
23439,tt0816442,203833,Sunswept Entertainment
23440,tt0064815,88302,Georgian-Film
23441,tt4266638,323929,Hoody Boy Productions
23442,tt3517192,257160,Ananya Films
23443,tt0092842,70199,Metro-Goldwyn-Mayer
23444,tt0270933,16990,Bandai Visual
23445,tt0270933,16990,SUNRISE
23446,tt0920473,10541,Moby Dick Films
23447,tt0920473,10541,ARTE France Cinéma
23448,tt0920473,10541,TPS Star
23449,tt0107146,70912,BBC Films
23450,tt0107146,70912,CiBy 2000
23451,tt8951692,617784,Ingenious Media
23452,tt8951692,617784,Tempo Productions
23453,tt8951692,617784,42
23454,tt8951692,617784,Koliko Films
23455,tt8951692,617784,Lionsgate
23456,tt0238380,7299,Blue Tulip Productions
23457,tt0238380,7299,Dimension Films
23458,tt0406816,4643,Touchstone Pictures
23459,tt0406816,4643,Beacon Pictures
23460,tt0406816,4643,Contrafilm
