imdbID,imdbDirectorID,DirectorName,tmdbDirectorID,Gender
tt0354595,nm0000770,David Anspaugh,44847,2
tt0424237,nm0234780,Ziad Doueiri,148455,2
tt0080923,nm0000783,Dario Argento,4955,2
tt0093239,nm0005390,Patricia Rozema,55439,1
tt0053114,nm0462030,Masaki Kobayashi,76978,2
tt0027532,nm0943758,William Wyler,10001,2
tt0073720,nm0200192,Tage Danielsson,3849,2
tt0101272,nm0001756,Barry Sonnenfeld,5174,2
tt0117359,nm0230695,Jacques Doillon,118020,2
tt0110963,nm0161717,Patrice Chéreau,23724,2
tt7280786,nm6725254,Shakti Soundar Rajan,998720,2
tt0067528,nm0095710,Harry Booth,84365,2
tt0067052,nm0319148,Sidney Gilliat,14292,2
tt0113537,nm0000876,Noah Baumbach,5656,2
tt0048198,nm0000041,Akira Kurosawa,5026,2
tt0067524,nm0050853,Erik Balling,69174,2
tt2290840,nm2039220,Chang-min Choo,566365,2
tt0030696,nm0782682,William A. Seiter,108987,2
tt0299213,nm0944937,Shinobu Yaguchi,83524,2
tt0233422,nm0352032,Kamal Haasan,93193,2
tt0059821,nm0000339,Roger Corman,102429,2
tt0464828,nm0316306,Xavier Giannoli,113855,2
tt0114296,nm0946811,Peter Yates,12804,2
tt2717168,nm0436382,Kamal,1131771,2
tt1242460,nm0708903,Lynne Ramsay,83287,1
tt0086543,nm0000682,Paul Verhoeven,10491,2
tt0041776,nm0225555,Thorold Dickinson,253716,2
tt0061075,nm0689659,George Pollock,11118,2
tt0072012,nm0744185,Franco Rossi,25317,2
tt0076391,nm0199381,Georgiy Daneliya,98835,2
tt3824458,nm0048918,Sean Baker,118415,2
tt0177882,nm0766649,Anno Saul,20605,2
tt7552686,nm1465130,Safy Nebbou,72248,2
tt0130377,nm0407489,Kazuo Ikehiro,124996,2
tt0068909,nm0002137,Arthur Hiller,133259,2
tt0244316,nm0945981,Edward Yang,143035,2
tt0108000,nm0638033,Victor Nunez,138322,2
tt2219514,nm5112815,Rama Burshtein,1075506,1
tt0110912,nm0000233,Quentin Tarantino,138,2
tt0083053,nm0847223,Isao Takahata,628,2
tt0073679,nm0002020,Costa-Gavras,27436,2
tt2226285,nm0003400,Joram Lürsen,54874,2
tt0097493,nm0499724,Michael Lehmann,7145,2
tt7243686,nm3100247,Chang Won Jang,1895319,2
tt0398027,nm0414817,David Jacobson,53212,2
tt8530978,nm1309090,Chris Robinson,1748949,2
tt0082351,nm0549658,Richard Marquand,19800,2
tt11306376,nm8745994,Anudeep K.V.,1975896,2
tt0383694,nm0005139,Mike Leigh,65452,2
tt0141966,nm0622020,Doru Nastase,1426409,2
tt0362590,nm0745861,Mitch Rouse,66571,2
tt0107756,nm0006845,Sally Potter,57206,1
tt3218580,nm0239001,Fabrice du Welz,72611,2
tt0083276,nm0180260,Jonas Cornell,236545,2
tt0063415,nm0001175,Blake Edwards,1927,2
tt0342492,nm0421314,Anders Thomas Jensen,1012,2
tt7339248,nm2720681,Riley Stearns,1198724,2
tt1130988,nm1333798,Mabrouk El Mechri,74924,2
tt0365686,nm0005363,Guy Ritchie,956,2
tt1615147,nm1170855,J.C. Chandor,556172,2
tt0314693,nm0874093,David Trueba,59879,2
tt0033467,nm0000080,Orson Welles,40,2
tt11656548,nm0959994,Tatsushi Ohmori,1118433,2
tt1091207,nm2753577,Regina Crosby,110948,1
tt1105512,nm1231757,Noah Buschel,114004,2
tt5726616,nm0345174,Luca Guadagnino,78160,2
tt1228953,nm1557909,Robert Siegel,103041,2
tt1175709,nm1285613,Andrew Jarecki,23287,2
tt0455958,nm0122653,Edward Burns,12833,2
tt0069048,nm0000878,Mario Bava,25826,2
tt8522006,nm0245112,Clea DuVall,20387,1
tt0117615,nm0839397,Masayuki Suô,68707,2
tt8745960,nm4008890,Adam Egypt Mortimer,1448842,2
tt0995829,nm0699932,Lucía Puenzo,69309,1
tt4838534,nm0818237,Rob Spera,84982,2
tt0157503,nm0417794,Michael Patrick Jann,59412,2
tt0078073,nm0006445,Éric Rohmer,28615,2
tt0106664,nm0001681,George A. Romero,14999,2
tt5478478,nm0178376,Scott Cooper,65167,2
tt0437526,nm0106924,Catherine Breillat,6295,1
tt5320514,nm6261619,Abrid Shine,1289126,2
tt0142243,nm0973260,Mitsuo Hashimoto,1060540,2
tt0059224,nm0755963,Boris Sagal,68682,2
tt1568911,nm0000229,Steven Spielberg,488,2
tt0051983,nm0000320,Luis Buñuel,793,2
tt1253864,nm0802248,Tarsem Singh,56512,2
tt0942384,nm0995691,Jonah Markowitz,81963,2
tt0112702,nm0938645,Wallace Wolodarsky,486,2
tt2371834,nm0782430,Ulrich Seidl,40506,2
tt5027774,nm1732981,Martin McDonagh,54472,2
tt0366777,nm0000965,Danny Boyle,2034,2
tt0120321,nm0264220,Chris Eyre,212165,2
tt0100303,nm0688585,Jean-Marie Poiré,64909,2
tt0150992,nm0080220,Sanjay Leela Bhansali,42804,2
tt1410063,nm0955443,Yimou Zhang,607,2
tt0107027,nm0645549,Takao Okawara,50651,2
tt0107027,nm0648457,Kazuki Ohmori,72823,2
tt7846844,nm0102873,Harry Bradbeer,173847,2
tt0127626,nm0532702,Juliusz Machulski,107639,2
tt0367110,nm0332950,Ashutosh Gowariker,78751,2
tt0094828,nm0005814,Bruno Nuytten,34603,2
tt0120865,nm0703954,Paul Quinn,93395,2
tt1313092,nm2391575,David Michôd,114334,2
tt0114279,nm0518644,Richard Loncraine,33315,2
tt5452964,nm1155957,Anna Muylaert,550280,1
tt1006926,nm0879812,Kônosuke Uda,225571,2
tt0029971,nm0762263,Mark Sandrich,30165,2
tt13105824,nm0155446,Yu-Hsun Chen,895870,2
tt1403177,nm1127632,Spencer Susser,131521,2
tt0073198,nm0001901,Chantal Akerman,130030,1
tt0037558,nm0000180,David Lean,12238,2
tt1730768,nm0138927,Niki Caro,15287,1
tt0487273,nm0029242,André Téchiné,96627,2
tt4048272,nm0011752,Maren Ade,40476,1
tt0077745,nm0442241,Philip Kaufman,648,2
tt0128442,nm0001093,John Dahl,21053,2
tt0190268,nm1104118,Kim Ki-duk,1188,2
tt0234288,nm0398575,Jan Hrebejk,135678,2
tt0080761,nm0192446,Sean S. Cunningham,35475,2
tt0162023,nm0375691,Veit Helmer,52542,2
tt0069427,nm0396421,John Hough,19032,2
tt5319866,nm0156828,Timothy A. Chey,238822,2
tt1311699,nm0211072,Alex De Rakoff,111415,2
tt0380732,nm1100565,Éric Tessier,130358,2
tt0471030,nm0036349,Andrea Arnold,71082,1
tt0100963,nm0150906,Gordon Chan,64901,2
tt0113403,nm0000110,Kenneth Branagh,11181,2
tt1172049,nm0885249,Jean-Marc Vallée,69371,2
tt6010628,nm2035886,Drake Doremus,132964,2
tt1132474,nm1641324,Özgür Yildirim,53847,2
tt2577150,nm1500530,Wojciech Smarzowski,66969,2
tt0040705,nm0226189,William Dieterle,49214,2
tt0031742,nm0587277,Lewis Milestone,2000,2
tt0057187,nm0000697,Billy Wilder,3146,2
tt0093780,nm0128883,Christopher Cain,56828,2
tt0217680,nm0632354,Nonzee Nimibutr,31039,2
tt0078326,nm0343260,Ulu Grosbard,140354,2
tt0078326,nm0000163,Dustin Hoffman,4483,2
tt0053115,nm0462030,Masaki Kobayashi,76978,2
tt4465572,nm0779265,Jake Scott,65317,2
tt0056982,nm0301145,Leonid Gaidai,1190421,2
tt0058985,nm0889513,Agnès Varda,6817,1
tt0045109,nm0896542,King Vidor,29962,2
tt0017423,nm0064415,William Beaudine,30833,2
tt0478024,nm0948159,Wilson Yip,63571,2
tt2315226,nm2911203,Yûya Ishii,509442,2
tt0095765,nm0868153,Giuseppe Tornatore,65314,2
tt0120522,nm0878756,Tom Tykwer,1071,2
tt6903440,nm3758453,Radha Krishna Jagarlamudi,1013089,2
tt6903440,nm2144007,Kangana Ranaut,85470,1
tt0039636,nm0629580,Dudley Nichols,13802,2
tt1820488,nm1243740,Kim Nguyen,646785,2
tt0031033,nm0782682,William A. Seiter,108987,2
tt1183923,nm0779265,Jake Scott,65317,2
tt1727770,nm0001402,Terry Jones,10707,2
tt0429052,nm0785684,Coline Serreau,35208,1
tt0081071,nm0001353,Walter Hill,1723,2
tt1745686,nm0702518,Julian Pölsler,48948,2
tt6613814,nm2349060,Bejoy Nambiar,557210,2
tt1277953,nm0201509,Eric Darnell,18863,2
tt1277953,nm0569891,Tom McGrath,18864,2
tt1277953,nm0970447,Conrad Vernon,12080,2
tt0075040,nm0921631,Lina Wertmüller,26265,1
tt8988748,nm0998110,Daniel Sánchez Arévalo,34017,2
tt0031322,nm0840042,A. Edward Sutherland,89669,2
tt0091607,nm0514906,Chia-Liang Liu,26775,2
tt0046816,nm0229424,Edward Dmytryk,64114,2
tt0104454,nm0412465,James Ivory,54441,2
tt0885520,nm1970591,Leste Chen,240283,2
tt4975722,nm1503575,Barry Jenkins,92784,2
tt0790712,nm0610219,Oren Moverman,34110,2
tt0219288,nm0648576,David Ondrícek,1081564,2
tt2086830,nm3613566,Sang-ho Yeon,939147,2
tt0079766,nm0734466,Franc Roddam,65304,2
tt0986263,nm0609236,Jonathan Mostow,7213,2
tt0376076,nm1220246,Bala,560061,2
tt0049293,nm0477702,Helmut Käutner,26436,2
tt0075161,nm0137573,Lewis John Carlino,84657,2
tt1827487,nm0149196,Nuri Bilge Ceylan,56214,2
tt5523174,nm3298944,Sasi,1174308,2
tt0073000,nm0135653,Ivo Caprino,117949,2
tt0362506,nm0571964,Ray McKinnon,1472,2
tt0914797,nm0589168,Randall Miller,77121,2
tt0810922,nm0236226,Michael Dowse,71280,2
tt0061787,nm0836328,John Sturges,14520,2
tt0074447,nm0314516,Aleksey German,270361,2
tt0057578,nm0000755,Lindsay Anderson,78157,2
tt2258281,nm0612816,Cristian Mungiu,20657,2
tt0064498,nm0299586,Zoltán Fábri,55969,2
tt7294534,nm9227039,Sandeep Reddy Vanga,1879517,2
tt0099052,nm0550881,Frank Marshall,664,2
tt0112710,nm0599214,João César Monteiro,257772,2
tt0119314,nm0000602,Robert Redford,4135,2
tt2883434,nm0082802,Mike Binder,24173,2
tt0072613,nm0199381,Georgiy Daneliya,98835,2
tt0815244,nm0638271,Joe Nussbaum,54597,2
tt0050585,nm0906667,Andrzej Wajda,2801,2
tt2171875,nm0000682,Paul Verhoeven,10491,2
tt0074287,nm0002194,Pupi Avati,72191,2
tt0065088,nm0001628,Sydney Pollack,2226,2
tt1606384,nm0437625,Je-kyu Kang,64883,2
tt2321163,nm1150656,Remo D'Souza,1170143,2
tt0375911,nm0394776,Sherry Hormann,46203,1
tt6915596,nm3351235,Aashiq Abu,979284,2
tt2369135,nm0915304,Scott Waugh,293911,2
tt1703049,nm0632763,Satoshi Nishimura,144766,2
tt0093467,nm0748928,Alan Rudolph,72427,2
tt1489263,nm0994537,Sara Johnsen,105559,1
tt0055207,nm0256831,Cy Endfield,76882,2
tt1337051,nm1717949,Corneliu Porumboiu,109293,2
tt0114663,nm0004838,Martha Coolidge,63713,1
tt0478813,nm0326740,Srdan Golubovic,36639,2
tt3766354,nm0298807,Antoine Fuqua,20907,2
tt7748244,nm1778124,Ali Atay,1457752,2
tt0039011,nm0627087,Kurt Neumann,70565,2
tt0059712,nm0006452,Stanley Kramer,4081,2
tt1931602,nm0284524,Naomi Foner,100388,1
tt0386741,nm1466691,Christian Volckman,57557,2
tt0283832,nm0654830,François Ozon,4387,2
tt8951086,nm3258935,Bora Kim,2166752,1
tt5225338,nm2073372,Nicolas Pesce,1545927,2
tt0048021,nm0202088,Jules Dassin,14227,2
tt1655607,nm1419055,Hari,141696,2
tt3083008,nm0001241,Stephen Frears,3224,2
tt0247196,nm0773603,Julian Schnabel,7482,2
tt0076544,nm0826642,Steno,67924,2
tt0034922,nm0287988,Norman Foster,87459,2
tt0034922,nm0000080,Orson Welles,40,2
tt1332134,nm0392319,Marius Holst,7740,2
tt0262246,nm0453657,Sang-Jin Kim,80651,2
tt0479341,nm0001707,Paul Schrader,1035,2
tt0069095,nm0171562,Giuseppe Colizzi,18834,2
tt0162677,nm0000490,Spike Lee,5281,2
tt4358230,nm0844333,Malgorzata Szumowska,932317,1
tt9071322,nm0001331,Todd Haynes,16863,2
tt5566790,nm0906476,David Wain,22214,2
tt5537228,nm3403118,Catalina Aguilar Mastretta,1305820,1
tt0109842,nm0945026,Boaz Yakin,52358,2
tt0071241,nm0220227,Jacques Deray,40235,2
tt0472156,nm1994243,Scott Z. Burns,19014,2
tt9426210,nm1396121,Makoto Shinkai,74091,2
tt2321549,nm0448768,Jennifer Kent,164554,1
tt1277737,nm0637493,Cyrus Nowrasteh,110618,2
tt0138590,nm0728048,Maria Ripoll,102329,1
tt0259393,nm0492979,Ray Lawrence,38774,2
tt0098055,nm0604335,Nanni Moretti,69488,2
tt0298744,nm0001707,Paul Schrader,1035,2
tt0122529,nm0001325,Hal Hartley,91343,2
tt2238050,nm0000777,Gregg Araki,19224,2
tt2956300,nm3964043,Martin Prakkat,1135994,2
tt2582576,nm2036500,Fernando Coimbra,1198774,2
tt5270810,nm3550361,Sarik Andreasyan,232858,2
tt0064755,nm0050853,Erik Balling,69174,2
tt6649066,nm0994379,Tosca Musk,935563,1
tt0108122,nm0000265,Robert Altman,9789,2
tt0129273,nm0092202,Knut Bohwim,224702,2
tt7600382,nm0341737,Rachel Griffiths,3052,1
tt0808244,nm0254632,Stephan Elliott,27889,2
tt0118980,nm0000459,Timothy Hutton,16327,2
tt0068367,nm0480575,Aldo Lado,41092,2
tt0119987,nm0001139,Tom DiCillo,6400,2
tt0171685,nm0708903,Lynne Ramsay,83287,1
tt1791682,nm0000876,Noah Baumbach,5656,2
tt1242522,nm0773418,Eric-Emmanuel Schmitt,6543,2
tt0404777,nm0753423,Seung-wan Ryoo,86325,2
tt6432466,nm0688132,Amy Poehler,56322,1
tt0252503,nm0000519,David Mamet,1255,2
tt0085470,nm0797526,James Signorelli,44807,2
tt0273719,nm0429734,Hella Joof,77530,1
tt1077258,nm0001675,Robert Rodriguez,2294,2
tt1687281,nm0414337,Azazel Jacobs,145130,2
tt0049601,nm0177034,Fielder Cook,165752,2
tt0052911,nm0099589,John Boulting,112995,2
tt0185125,nm0000264,Pedro Almodóvar,309,2
tt3182620,nm0578899,George Mendeluk,105294,2
tt0065724,nm0706182,Bob Rafelson,19450,2
tt3791302,nm0073384,Emmanuelle Bercot,25340,1
tt0047630,nm0131460,Mario Camerini,70298,2
tt0080605,nm0283500,John Flynn,38689,2
tt0390221,nm0551358,Joshua Marston,5872,2
tt0860906,nm0556094,Masayuki,77926,2
tt0860906,nm0875453,Kazuya Tsurumaki,77923,2
tt0860906,nm0030417,Hideaki Anno,77921,2
tt0323998,nm0540297,Ulf Malmros,69646,2
tt1386683,nm0596407,Hans Petter Moland,95972,2
tt0463345,nm1662693,Ricardo de Montreuil,132364,2
tt0201631,nm0065009,Marco Bechis,73748,2
tt7355718,nm6576552,Midhun Manuel Thomas,1296663,2
tt0093640,nm0002044,Roger Donaldson,21370,2
tt3392330,nm1483822,Hiroaki Andô,240774,2
tt3392330,nm1557215,Shuhei Morita,101361,2
tt2070649,nm1375363,Dong-hyuk Hwang,1294471,2
tt0081163,nm0357891,Guy Hamilton,9915,2
tt2726560,nm0863387,George Tillman Jr.,66121,2
tt0136244,nm0533564,Gillies MacKinnon,33405,2
tt0110066,nm0589168,Randall Miller,77121,2
tt0032842,nm0715346,Carol Reed,15378,2
tt0063663,nm0675068,Frank Perry,113799,2
tt0063663,nm0001628,Sydney Pollack,2226,2
tt4778988,nm0001661,Rob Reiner,3026,2
tt0119791,nm0097079,Ole Bornedal,22676,2
tt0036910,nm0000059,Laurence Olivier,3359,2
tt0041495,nm0829038,Robert Stevenson,5834,2
tt0077421,nm0001202,Rainer Werner Fassbinder,2725,2
tt0040613,nm0693281,H.C. Potter,83399,2
tt0118158,nm0000631,Ridley Scott,578,2
tt0108320,nm0616152,Floyd Mutrux,67834,2
tt0057277,nm0006249,Satyajit Ray,12160,2
tt0056112,nm0432846,Nathan Juran,44878,2
tt0348853,nm0284774,Anne Fontaine,48583,1
tt5642124,nm0308042,Philippe Garrel,56207,2
tt0249371,nm0007144,Santosh Sivan,37236,2
tt1977739,nm0545729,Mikael Marcimain,95375,2
tt3430416,nm0912334,Alex van Warmerdam,27875,2
tt0029030,nm0000406,John Ford,8500,2
tt1315981,nm1053530,Tom Ford,120615,2
tt0245046,nm0000788,Gillian Armstrong,58094,1
tt8263936,nm1462495,Rémi Bezançon,71506,2
tt0112379,nm0331296,Marleen Gorris,13496,1
tt1629377,nm0900251,Miguel Ángel Vivas,140396,2
tt0086935,nm0468169,Dusan Kovacevic,70877,2
tt0086935,nm0631872,Bozidar 'Bota' Nikolic,590243,2
tt10260042,nm1834561,Sophie Deraspe,544752,1
tt11651796,nm0003939,Vikramaditya Motwane,223853,2
tt10332588,nm0920950,Jude Weng,1711826,1
tt0109162,nm0353902,Gerhard Hahn,22164,2
tt1896788,nm0409561,Eva Ionesco,137567,1
tt3078242,nm3189793,Alexandros Avranas,1194907,2
tt0039041,nm0681635,Irving Pichel,20370,2
tt8820590,nm1284414,Aleksey Sidorov,143660,2
tt0826711,nm0396284,Hsiao-Hsien Hou,64992,2
tt0140888,nm0758574,Walter Salles,8574,2
tt5491920,nm6176498,S.U. Arun Kumar,1287000,2
tt0109529,nm0567680,Bruce McDonald,55189,2
tt2262161,nm0203993,Terence Davies,93911,2
tt1489887,nm1312575,Olivia Wilde,59315,1
tt0076001,nm0305557,Luis García Berlanga,37493,2
tt0067921,nm0792309,Edwin Sherin,133355,2
tt1741542,nm0545356,Olivier Marchal,52342,2
tt0116601,nm0306949,Herb Gardner,144256,2
tt7765120,nm3053575,Laura Bispuri,1416378,1
tt0108574,nm0118345,Detlev Buck,5844,2
tt8291806,nm0000264,Pedro Almodóvar,309,2
tt5027162,nm0617767,Márta Mészáros,233717,1
tt0055052,nm0654868,Yasujirô Ozu,95501,2
tt0042355,nm0000774,Michelangelo Antonioni,15189,2
tt0126250,nm0000265,Robert Altman,9789,2
tt0290673,nm0637615,Gaspar Noé,14597,2
tt8367814,nm0005363,Guy Ritchie,956,2
tt0081506,nm0396884,Robert Houston,43980,2
tt0081506,nm0593014,Kenji Misumi,80702,2
tt1235170,nm0432380,Miranda July,16860,1
tt2186812,nm1219963,David Moreau,56735,2
tt0285906,nm0840671,Seijun Suzuki,82461,2
tt0040092,nm0744023,Roberto Rossellini,4410,2
tt2090465,nm0329023,Brian Goodman,80978,2
tt3717068,nm4058904,Chaitanya Tamhane,1361809,2
tt0944834,nm0412247,Guillaume Ivernel,66856,2
tt0944834,nm0704588,Arthur Qwak,66857,2
tt0049646,nm0346436,Val Guest,39853,2
tt1758830,nm0031976,Judd Apatow,41039,2
tt0039370,nm0693281,H.C. Potter,83399,2
tt0375912,nm0891216,Matthew Vaughn,957,2
tt6835498,nm2660273,Darya Zhuk,1987241,1
tt0061395,nm0000320,Luis Buñuel,793,2
tt0066534,nm0000320,Luis Buñuel,793,2
tt0053121,nm0406728,Kon Ichikawa,97205,2
tt8338762,nm1699934,Sean Durkin,527607,2
tt0126604,nm0000691,John Waters,10367,2
tt0417658,nm0357584,Bent Hamer,56377,2
tt0056134,nm0006249,Satyajit Ray,12160,2
tt0248103,nm0678857,Christian Petzold,2332,2
tt0113247,nm0440913,Mathieu Kassovitz,2406,2
tt4387040,nm1329166,Raja Menon,87296,2
tt0046022,nm0649097,Max Ophüls,14353,2
tt0039825,nm0002545,Preston Sturges,30249,2
tt6471684,nm3568020,Marcelo Antunez,1480459,2
tt0104522,nm0001565,Mike Newell,10723,2
tt0489461,nm0345743,Tiago Guedes,116601,2
tt0323120,nm0112085,Katherine Brooks,84515,1
tt0063555,nm0660886,Sergei Parajanov,95066,2
tt0056592,nm0612322,Robert Mulligan,8482,2
tt1614989,nm0878763,Morten Tyldum,77965,2
tt10840884,nm2349060,Bejoy Nambiar,557210,2
tt0072931,nm0375224,Olle Hellbom,55006,2
tt0103791,nm0874096,Fernando Trueba,37526,2
tt5039054,nm2449331,Vamshi Paidipally,225310,2
tt0071687,nm0903474,Václav Vorlícek,55728,2
tt0058740,nm0894577,Henri Verneuil,34580,2
tt0264689,nm0752783,Paul F. Ryan,568406,2
tt0901487,nm0453518,Jee-woon Kim,69081,2
tt0092273,nm0482670,Ngai Choi Lam,81913,2
tt0100842,nm0001325,Hal Hartley,91343,2
tt3147312,nm0190861,Jonás Cuarón,1003190,2
tt0095327,nm0847223,Isao Takahata,628,2
tt0098061,nm0741262,Bernard Rose,57851,2
tt0166808,nm0334930,Philippe Grandrieux,567750,2
tt0165078,nm0466153,Hirokazu Koreeda,25645,2
tt2008006,nm0401176,Ann Hui,123199,1
tt3283714,nm0015091,Serdar Akar,70579,2
tt1156531,nm1120092,Jasmila Zbanic,4634,1
tt0097965,nm0000095,Woody Allen,1243,2
tt0097965,nm0000338,Francis Ford Coppola,1776,2
tt0097965,nm0000217,Martin Scorsese,1032,2
tt0411702,nm0772522,Volker Schlöndorff,10249,2
tt0038458,nm0167353,Harold Clurman,113507,2
tt0038458,nm0580017,William Cameron Menzies,11489,2
tt0079619,nm0586482,Nikita Mikhalkov,82796,2
tt0114594,nm0398986,George Huang,57028,2
tt0046487,nm0004244,Jacques Tati,5763,2
tt1194263,nm0773689,Aaron Schneider,58292,2
tt1372686,nm0000146,Ralph Fiennes,5469,2
tt0088936,nm0001112,Andrew Davis,12989,2
tt0403702,nm0037708,Miguel Arteta,61069,2
tt3495026,nm1834891,Maneesh Sharma,224221,2
tt1654523,nm0000806,Bille August,19684,2
tt1942831,nm0697014,Lonny Price,729,2
tt3155328,nm1846132,Joe Swanberg,40863,2
tt0343663,nm0000774,Michelangelo Antonioni,15189,2
tt0343663,nm0001752,Steven Soderbergh,1884,2
tt0343663,nm0939182,Kar-Wai Wong,12453,2
tt4618398,nm4738743,Hiroyuki Yamashita,1483924,2
tt5049302,nm6940206,Jae-hyun Jang,1544991,2
tt0074875,nm0196350,Rene Daalder,229197,2
tt0436445,nm0110300,Stéphane Brizé,7288,2
tt3703908,nm2085654,Adam Alleca,966400,2
tt2287715,nm2657081,Lisa James Larsson,1145017,1
tt0265086,nm0000631,Ridley Scott,578,2
tt0044825,nm0829038,Robert Stevenson,5834,2
tt0450972,nm0000110,Kenneth Branagh,11181,2
tt1300851,nm0240627,Troy Duffy,54795,2
tt1724597,nm0097517,Derrick Borte,126910,2
tt0062873,nm0218840,Jacques Demy,24882,2
tt0093771,nm0388198,Mike Hodges,17281,2
tt4016934,nm0661791,Park Chan-Wook,10099,2
tt0064036,nm0742341,Stuart Rosenberg,13859,2
tt0065143,nm0000783,Dario Argento,4955,2
tt0037824,nm0001178,Sergei M. Eisenstein,9603,2
tt6043142,nm1142235,Guy Nattiv,1119247,2
tt6908274,nm1079062,Oriol Paulo,1051305,2
tt0078797,nm0958614,Iván Zulueta,37513,2
tt0069179,nm0542702,Daniel Mann,90522,2
tt6083388,nm0150906,Gordon Chan,64901,2
tt0220726,nm0134559,Laurent Cantet,17386,2
tt0060584,nm0301145,Leonid Gaidai,1190421,2
tt1487118,nm1288766,Phil Traill,78562,2
tt5114984,nm0056725,Christophe Barratier,43993,2
tt2718492,nm0667734,Pawel Pawlikowski,64194,2
tt3833480,nm0527109,Rod Lurie,21526,2
tt5031998,nm5114739,Aleksey Krasovskiy,1634575,2
tt0089901,nm0357891,Guy Hamilton,9915,2
tt2556874,nm1402202,Julian Gilbey,63052,2
tt0118682,nm0902290,Katja von Garnier,62872,1
tt5311542,nm0003697,Florian Henckel von Donnersmarck,8193,2
tt2222052,nm0265852,Philippe Falardeau,81437,2
tt0489664,nm0054954,Mike Barker,77964,2
tt0237539,nm0812862,Silvio Soldini,7554,2
tt0093562,nm0640466,Pat O'Connor,19969,2
tt0095082,nm0000626,John Sayles,102445,2
tt0065988,nm0671957,Arthur Penn,6448,2
tt0116695,nm0001081,Cameron Crowe,11649,2
tt0116275,nm0669004,Richard Pearce,73496,2
tt2650642,nm0844333,Malgorzata Szumowska,932317,1
tt1284587,nm0452102,Abbas Kiarostami,119294,2
tt0089017,nm0782384,Susan Seidelman,53861,1
tt0101746,nm0354279,Randa Haines,19798,1
tt0116242,nm0000095,Woody Allen,1243,2
tt0497465,nm0000095,Woody Allen,1243,2
tt6155172,nm0190859,Alfonso Cuarón,11218,2
tt0095649,nm0748928,Alan Rudolph,72427,2
tt0487419,nm0444244,Abdellatif Kechiche,17458,2
tt4008758,nm4816401,Adil El Arbi,1399841,2
tt4008758,nm4263190,Bilall Fallah,1399842,2
tt0048960,nm0027183,Michael Anderson,20412,2
tt0048960,nm0268513,John Farrow,50300,2
tt0233651,nm0296144,Friðrik Þór Friðriksson,6759,2
tt0095475,nm0850601,Béla Tarr,85637,2
tt0064757,nm0402597,Peter R. Hunt,9868,2
tt3729920,nm0072600,Ned Benson,1167896,2
tt2343617,nm1933648,Dome Karukoski,88857,2
tt0448134,nm0000965,Danny Boyle,2034,2
tt0100486,nm0775447,Barbet Schroeder,23393,2
tt0095583,nm0527350,William Lustig,44765,2
tt0105450,nm0027465,Stephen Milburn Anderson,96745,2
tt0213149,nm0000881,Michael Bay,865,2
tt0051994,nm0001928,Roy Ward Baker,26134,2
tt0240913,nm0654830,François Ozon,4387,2
tt4834762,nm3070908,Kinga Debska,1522844,1
tt0054130,nm0000774,Michelangelo Antonioni,15189,2
tt0080516,nm0575389,Peter Medak,21377,2
tt0057541,nm0946811,Peter Yates,12804,2
tt3544082,nm0354091,Andrew Haigh,586002,2
tt0435286,nm0951197,Kunihiko Yuyama,65429,2
tt0067773,nm0004654,Nicolas Gessner,29494,2
tt0318590,nm0142504,Walter Carvalho,10038,2
tt0074720,nm0891554,Francis Veber,38507,2
tt0113690,nm0000850,Clive Barker,31211,2
tt0937378,nm0019242,Daniel Alfredson,76325,2
tt6020428,nm1040181,Aigars Grauba,1153617,2
tt0025423,nm0000406,John Ford,8500,2
tt0040751,nm0880618,Edgar G. Ulmer,5030,2
tt0451919,nm1665004,Imtiaz Ali,71276,2
tt0020514,nm0332539,Edmund Goulding,34740,2
tt0482527,nm0403541,Nick Hurran,42274,2
tt11161474,nm0610960,Kornél Mundruczó,56206,2
tt0460791,nm0802248,Tarsem Singh,56512,2
tt0268200,nm0244756,Richard Dutcher,114925,2
tt0053270,nm0001023,John Cassavetes,11147,2
tt0101863,nm0506802,Ben Lewin,168330,2
tt5918982,nm0188722,Brandon Cronenberg,1081445,2
tt0051980,nm0455839,Keisuke Kinoshita,587603,2
tt8359848,nm0637615,Gaspar Noé,14597,2
tt0045283,nm0088923,Erik Blomberg,931473,2
tt1560747,nm0000759,Paul Thomas Anderson,4762,2
tt0081076,nm0681207,Maurice Pialat,16988,2
tt1880399,nm1764816,Mark Raso,1286519,2
tt5897288,nm3319289,Sydney Sibilia,1314015,2
