tmdb_id,imdb_id,title,production_companies
255343,tt2515030,Escobar: Paradise Lost,"uFilm, Nexus Factory, Jaguar Films, Chapter 2, Roxbury, Umedia"
430424,tt5258850,See You Up There,"Gaumont, Stadenn Productions, Manchester Films, France 2 Cinéma, Canal+, Ciné+, France Télévisions, Entourage Pictures"
177699,tt0469021,Alan Partridge: Alpha Papa,"British Film Institute, BBC Films, StudioCanal, Baby Cow Productions"
331986,tt3294746,The Public,"Hammerstone Studios, E2 Films, Cedarvale Pictures, Living the Dream Films"
171587,tt2592336,Whatcha Wearin'?,CJ Entertainment
28055,tt0058567,Blood and Black Lace,"Emmepi Cinematografica, Monachia Film, Les Productions Georges de Beauregard, Top-Film"
27726,tt0084556,Q,"Larco Productions, Arkoff International, United Film Distribution Company (UFDC)"
10750,tt0103112,Toy Soldiers,"TriStar Pictures, Island World"
16370,tt0106315,Aspen Extreme,"Hollywood Pictures, Touchwood Pacific Partners 1"
53934,tt0216986,Propaganda,
41054,tt0050458,Il Grido,"SpA Cinematografica, Robert Alexander Productions"
665251,tt9310328,Altered Carbon: Resleeved,ANIMA
242661,tt3019694,Not My Day,Westside Filmproduktion
468302,tt7204006,Love and Bullets,"01 Distribution, RAI"
24056,tt0471041,The Tournament,"Sherwood Schwartz Productions, Storitel, Mann Made Films"
432507,tt5989220,Claire's Camera,"Jeonwonsa Film, Camellia Films, Contents Panda"
24885,tt1133989,Medicine for Melancholy,"Bandry, Strike Anywhere Productions"
17295,tt0058946,The Battle of Algiers,"Igor Film, Casbah Film"
13898,tt0255094,The Circle,Jafar Panahi Film Productions
37587,tt0098598,Willy The Sparrow,"Pannónia Filmstúdió, Budapest Film, Hajdu Film"
543694,tt7591430,Summer Survivors,M-Films
351044,tt3289724,Welcome to Marwen,"DreamWorks Pictures, ImageMovers"
457955,tt4266076,The Night Eats the World,"Haut et Court, Canal+, Ciné+, WTFilms"
532753,tt7362036,Dying to Survive,"Huanxi Media Group, Wanda Pictures, Alibaba Pictures Group, 东阳坏猴子影视文化传播有限公司"
233112,tt2957774,The White Storm,"Bona International Film Group, Sil-Metropole Organisation"
52471,tt0086886,American Dreamer,CBS Theatrical Films
34655,tt0792992,Go West: A Lucky Luke Adventure,
399361,tt1488606,Triple Frontier,Atlas Entertainment
38728,tt0330536,A Colt Is My Passport,Nikkatsu Corporation
16066,tt0379918,Oyster Farmer,"Anthony Buckley Films, Tempo Productions"
127880,tt1726888,Clandestine Childhood,
396920,tt4641248,Journey to Greenland,"UFO, Envie de tempête Productions, Bobi Lux"
593,tt0069293,Solaris,"Unit Four, Creative Unit of Writers & Cinema Workers, Mosfilm"
50417,tt0838241,Street Dreams,Scissor Farm Entertainment
389972,tt4065842,What a Wonderful Family!,"Shochiku Co., Ltd., Asahi Broadcasting Corporation, GyaO, Hakuhodo DY Media Partners, Hakuhodo, Hokkaido Television Broadcasting Co. (HTB), Kinoshita Komuten, Kyushu Asahi Broadcasting Co., Kodansha, Nagoya Broadcasting Network, Nippon Shuppan Hanbai (Nippan) K.K., TV Asahi, Shôchiku Broadcasting Co., The Yomiuri Shimbun"
54003,tt0185101,Pups,"Team Okuyama, Allied Entertainment Group Inc., Eagle Eye Films, Fire Heart Films Inc."
8281,tt0827713,I Always Wanted to Be a Gangster,Virtual Films
826694,tt14430410,Shukra,
403308,tt5586052,The Invisibles,"Cineplus, NDR, LOOK! Filmproduktion"
458156,tt6146586,John Wick: Chapter 3 - Parabellum,"Summit Entertainment, Thunder Road, Lionsgate, 87Eleven"
16448,tt0118111,Waiting for Guffman,Pale Morning Dun
40597,tt1031951,PVC-1,
28272,tt0051720,Equinox Flower,"Shochiku Co., Ltd."
65104,tt0466103,Dust,Свои 2000
43369,tt0045056,The Card,A Ronald Neame Production
78450,tt0091355,Terrorizers,Central Motion Picture Corporation
51177,tt0363504,Bigger Than the Sky,"Code Entertainment, Coquette Productions, Neverland Films"
21461,tt0456144,Lage Raho Munna Bhai,Vidhu Vinod Chopra Productions
21345,tt1124052,City of Life and Death,"China Film Group Corporation, Media Asia Films, Stellar Megamedia, Jiangsu Broadcasting System, Chuan Production Film Studio"
26252,tt0029453,Pépé le Moko,Paris Film
30863,tt0277909,Mutant Aliens,Plymptoons
24657,tt0091670,The Sacrifice,"Argos Films, Film Four International, Svenska Filminstitutet, Josephson & Nykvist HB, Sandrews, SVT"
56398,tt0305392,Poppitz,
48205,tt0074870,The Marquise of O,"Gaumont, Janus Films, Les Films du Losange, Janus Filmproduktion GmbH, Artemis Film, HR"
250,tt0180748,In China They Eat Dogs,Steen Herdel Filmproduktion
135281,tt2253939,Camille Rewinds,"F Comme Film, Ciné@"
268060,tt2386285,Road to Paloma,"Pride of Gypsies, Boss Media"
107889,tt2118689,The Pomegranate,
44524,tt0344273,Kings and Queen,"Why Not Productions, Rhône-Alpes Cinéma, CNC, France 2 Cinéma"
26896,tt0113922,Like Grains of Sand,Toho Co.
65086,tt1596365,The Woman in Black,"Exclusive Media, Hammer Film Productions, UK Film Council, Alliance Films, Talisman Productions, Cross Creek Pictures, Filmgate Films, Film i Väst"
113947,tt1866249,The Sessions,"Such Much Films, Rhino Films"
11465,tt0097457,Great Balls of Fire!,Orion Pictures
8906,tt1037228,Cloud 9,"Peter Rommel Productions, Senator International, ARTE"
277968,tt1369667,Me and Kaminski,"ED Productions Sprl, X Filme Creative Pool, ARD"
263855,tt2093995,Fort Bliss,"Yeniceri Produksiyon A.S., National Picture Show"
42603,tt0076868,Valentino,Chartoff-Winkler Productions
340746,tt4619940,The Chronicles of Evil,"CJ Entertainment, BA Entertainment"
109435,tt0022436,Street Scene,"Feature Productions, Samuel Goldwyn Productions, United Artists"
121125,tt0082594,Kaalia,
52330,tt1683040,Glass Tiger 3,
339148,tt3700804,Already Tomorrow in Hong Kong,"Unbound Feet Productions, IXII Productions"
174372,tt2776106,Floating Skyscrapers,
55787,tt1067583,Water for Elephants,"Big Screen Productions, Fox 2000 Pictures, Flashpoint Entertainment, Dune Entertainment, Ingenious Media"
37532,tt0139615,Slam,
69634,tt1436481,Vel,Sree Rajakaaliamman Enterprises
301274,tt4344878,20 Once Again,CJ Entertainment
336222,tt3296658,Rams,"Aeroplan Film, Det Danske Filminstitut, Icelandic Film Center, Netop Films, Profile Pictures"
19666,tt0169102,Lagaan: Once Upon a Time in India,"Aamir Khan Productions, Jhamu Sughand Productions, Ashutosh Gowariker Productions"
183387,tt0389340,Seidi Fil Game'a Al Amerikeya,
8886,tt1008017,Palermo Shooting,"Rectangle Productions, Neue Road Movies, P.O.R. Sicilia, Reverse Angle Production, ARTE France Cinéma, ZDF, Pictorion Pictures GmbH"
38244,tt0303830,Casa de los Babys,IFC Films
687,tt0112818,Dead Man Walking,"Havoc, PolyGram Filmed Entertainment, Working Title Films"
471014,tt5723286,Wheelman,"The Solution, WarParty Films"
220176,tt3008014,The Face Reader,"Showbox, Jupiter Film"
9675,tt0375063,Sideways,"Fox Searchlight Pictures, Michael London Productions, Sideways Productions Inc."
304023,tt2859246,Expelled from Paradise,"Toei Animation, Aniplex, Graphinica"
458594,tt6850820,Peppermint,"STX Entertainment, Lakeshore Entertainment, Huayi Brothers Pictures"
339419,tt4669986,Loving,"Big Beach, Raindog Films, Augusta Films, Tri-State Pictures"
13402,tt0498311,Re-cycle,"Magic Head Film Production, Universe Entertainment"
30266,tt0006333,"20,000 Leagues Under the Sea",The Universal Film Mfg. Co.
16914,tt0045659,The Cruel Sea,"Ealing Studios, Michael Balcon Productions"
45003,tt0173102,Raju Ban Gaya Gentleman,Sippy Films
12127,tt0066227,Pippi in the South Seas,"SF Studios, Beta Film, Nord Art AB"
42617,tt0064866,Burn!,"Les Productions Artistes Associés, PEA, Europee Associate SAS, United Artists"
331393,tt3172126,Undrafted,"Parlay Films, Dead Fish Films"
212778,tt2883512,Chef,"Altus Media, Fairview Entertainment, Prescience"
192596,tt0253959,The Handsome,
111978,tt0185335,Ghulam-E-Musthafa,
10515,tt0092067,Castle in the Sky,"Studio Ghibli, Nibariki, Tokuma Shoten"
15374,tt0064107,A Boy Named Charlie Brown,"United Feature Syndicate (UFS), Cinema Center Films, Lee Mendelson Film Productions, Bill Melendez Productions"
1920,tt0050271,Crime of Passion,"Robert Goldstein Productions, United Artists"
178923,tt0106534,Earth's Most Beloved Son,Electronum
7551,tt0453467,Déjà Vu,"Touchstone Pictures, Jerry Bruckheimer Films, Scott Free Productions"
358901,tt4971824,Very Big Shot,
6476,tt0074553,From Noon Till Three,"United Artists, Frankovich Productions, William Self Productions"
1550,tt0311648,Pieces of April,"IFC Productions, Kalkaska Productions"
352490,tt4560008,This Beautiful Fantastic,"Constance Media, Smudge Films"
16441,tt0083630,The Beastmaster,"Leisure Investment Company, Beastmaster NV, ECTA Filmproduktion"
11660,tt0154506,Following,Next Wave Films
284135,tt3732252,Hill of Freedom,Jeonwonsa Film
207933,tt1772264,Stonehearst Asylum,"Icon Productions, Sobini Films"
11959,tt0098546,UHF,"Cinecorp, Orion Pictures"
30112,tt0949489,Lost in Beijing,"Laurel Films, New Yorker Films, The French Connection"
8445,tt0081099,Madicken of June Hill,SF Studios
8276,tt1068649,I've Loved You So Long,UGC Images
575426,tt9482230,Tommaso,"Simila(r), Faliro House Productions, Vivo Film, Washington Square Films"
9988,tt0486551,Beerfest,Broken Lizard Industries
47429,tt0093371,Kung-Fu Master!,"La Sept Cinéma, Ciné-Tamaris"
34208,tt1360875,Katalin Varga,"Romanian National Center for Cinematography, Libra Film, Ross Sanders Production International"
50388,tt1690483,King of Thorn,Kadokawa
328387,tt3531824,Nerve,"Keep Your Head, Lionsgate, Allison Shearmur Productions"
272875,tt3896016,The Continent,Bona International Film Group
94069,tt0072196,Spasmo,Rewind Film
27092,tt0227277,Burnt Money,"Vía Digital, Oscar Kramer S.A., Cuatro Cabezas, Estudios Darwin, Romikin S.A., Patricio Tobal, Editorial Capayán, Fundación Octubre, Ibermedia, INCAA, Mandarin Films S.A., Punto B.S.R.L. Planificación y Medios, Taxi Films, Tornasol Films"
5332,tt0120643,Dancing at Lughnasa,"Screen Ireland, RTÉ"
537996,tt6412452,The Ballad of Buster Scruggs,"Annapurna Pictures, Mike Zoss Productions"
26285,tt0085524,Fantozzi Still Suffers,Maura International Films
16375,tt0117561,Schizopolis,.406 Production
5425,tt0078916,Beyond the Darkness,D.R. Comunicazioni di massa
265169,tt2758880,Winter Sleep,"Memento Films Production, Bredok Filmproduction, Zeynofilm, ARTE France Cinéma"
10562,tt0164212,Under Suspicion,"TF1 International, Revelations Entertainment"
11604,tt0411118,Anthony Zimmer,"Alter Films, Fidélité Productions, TF1 Films Production"
513340,tt4426738,Animals,"Closer Productions, Vico Films"
116613,tt0857190,The Sweeney,"Vertigo Films, Embargo Films, Exponential Films"
1912,tt0810868,Reclaim Your Brain,"Coop 99 Filmproduktion, Kahuuna Films, ORF, ARD"
784,tt0116790,Kolya,"Space Films, Pandora Cinema, Portobello Pictures, Biograf Jan Svěrák, CinemArt, Fonds Eurimages du Conseil de l'Europe, CNC, Česká televize, Státní fond ČR pro podporu a rozvoj české kinematografie"
35939,tt1319694,Glorious 39,"Screen East Content Investment Fund, BBC Films, Quickfire Films, Magic Light Pictures, Talkback Thames, UK Film Council"
8321,tt0780536,In Bruges,"Twins Financing, Blueprint Pictures, Focus Features, Scion Films, Film4 Productions"
374173,tt4900716,Kapoor & Sons,"Fox Star Studios, Dharma Productions"
16987,tt0234000,Kaho Naa... Pyaar Hai,Film Kraft
483435,tt7542576,All About Nina,"Diablo Entertainment, Malibu Films, Candela Films"
431937,tt6095616,Mr & Mme Adelman,"Le Pacte, Les Films du Kiosque"
69225,tt1401636,Switch,"France 2 Cinéma, Pathé, Carcharodon, L&G, Jouror Productions, Tercera Prod, Cofinova 7, Banque Populaire Images 11, CinéCinéma, Canal+, France Télévisions"
33625,tt0287425,Killing Emmett Young,
332788,tt4450706,Husband Factor,BKM
35022,tt0036400,Sanshiro Sugata,"Toho Film (Eiga) Co. Ltd., Toho Co."
246524,tt3347976,Wedding Association,
15974,tt0991346,Bhoothnath,BR Films International
43860,tt0029081,King Solomon's Mines,Gaumont-British Picture Corporation
98525,tt1720114,Heleno,"Zola Filmes, Agência Nacional do Cinema (ANCINE), BNDES, BR Petrobrás, Downtown Filmes, FINEP/Ministério da Ciência, Tecnologia e Inovacão, Goritzia Filmes, RT Features"
186991,tt2835548,Grand Central,"Les Films Velvet, France 3 Cinéma, Rhône-Alpes Cinéma, KGP Kranzelbinder Gabriele Production"
123513,tt0049147,The Good Soldier Švejk,Filmové studio Barrandov
41944,tt0098160,The Rachel Papers,"Longfellow Pictures, Initial Film and Television, Virgin"
662401,tt11697690,The Woman Who Ran,Jeonwonsa Film
471919,tt5697870,Lucknow Central,"Viacom 18 Motion Pictures, Emmay Entertainment"
253239,tt3129564,Diplomacy,"ARTE, Film Oblige, Gaumont, Blueprint Film"
16149,tt0080813,The Great Rock 'n' Roll Swindle,"Boyd's Company, Kendon Films Ltd., Matrixbest, Virgin Films"
252822,tt2675914,In Order of Disappearance,"Zentropa Entertainments, Paradox Produksjon, Det Danske Filminstitut, Film i Väst"
30309,tt0296166,Real Women Have Curves,"LaVoo Productions, Newmarket Films, HBO Films"
101908,tt0456658,Shanghai Dreams,
31374,tt0048579,Samurai II: Duel at Ichijoji Temple,Toho Co.
588787,tt6012380,Ordinary Love,"Tempo Productions, British Film Institute, Head Gear Films, Northern Ireland Screen, Bankside Films, Canderblinks Film"
41377,tt0080905,Clan of the White Lotus,Shaw Brothers
14521,tt0201840,The Cup,"Palm Pictures, Coffee Stain Productions"
19128,tt0054371,"The 1,000 Eyes of Dr. Mabuse","Critérion Film, Central Cinema Company Film (CCC), CEI Incom"
50022,tt0859635,Super Troopers 2,"Broken Lizard Industries, Cataland Films, Needle's Eye Productions, Fox Searchlight Pictures"
30860,tt0419952,06/05,
45780,tt1596352,I Am Slave,
540215,tt8688912,Chi La Sow,Annapurna Studios
316152,tt1124037,Free State of Jones,"Vendian Entertainment, Larger Than Life Productions, Route One Films, STX Entertainment"
130023,tt1677603,A Ghost of a Chance,Toho Co.
268028,tt0074565,The Deer,Misaghye Studio
110028,tt0253791,Tatlı Dillim,
34059,tt0056917,Greed in the Sun,"Trianon Films, Gaumont International, Ultra Film"
458534,tt6838702,Rolling to You,"Gaumont, Pour Toi Public Productions, Les Films de la Boétie, TF1 Films Production, Nexus Factory, Umedia, uFund, Entourage Pictures, OCS, Ciné+, TF1, Télé Monté Carlo, Tax Shelter du Gouvernement Fédéral Belge, Investisseurs Tax Shelter"
32166,tt0221069,Chasing Sleep,"Glaski Productions, Forensic Films, TVA International, Canal+"
38674,tt0383678,Trailer Park Boys,Showcase Television
329805,tt3478962,My King,"Région Ile-de-France, France 2 Cinéma, StudioCanal, Les Productions du Trésor, Ciné+, 120 Films, Cofinova 10, Arches Films, Les Films de Batna, La Banque Postale Image 8, Palatine Étoile 12, Cinémage 9, Canal+, France Télévisions"
214355,tt2342810,Cine Holliúdy,ATC Entretenimento
36143,tt0450680,Flanders,"CNC, Soficinéma, Cofinova 2, 3B Productions, CinéCinéma, Le Fresnoy, Contact Film, ARTE France Cinéma, Pictanovo"
35292,tt0113133,Funny Bones,Hollywood Pictures
46226,tt0255195,The Goddess of 1967,New South Wales Film & Television Office
39102,tt0142244,Dragon Ball Z: Lord Slug,Toei Animation
26793,tt0291131,The Devils,"Lazennec et Associés, Rhône-Alpes Cinéma"
418970,tt5629340,Just to Be Sure,Karé Productions
335053,tt4412362,My Big Night,"Canal+, Enrique Cerezo, Telefónica Studios, Movistar+, AMC Networks International Iberia, TVE"
321258,tt3882082,The Boy,"Lakeshore Entertainment, Vertigo Entertainment, Diamond Films, STX Entertainment"
497658,tt4702346,Scott and Sid,
5998,tt0013086,"Dr. Mabuse, the Gambler",Uco-Film GmbH
358881,tt4601102,Made in France,"Radar Films, Pretty Pictures"
51409,tt1496005,The Tree,"Les Films du Poisson, Taylor Media, Screen Australia, WDR/Arte, Tatfilm Produktionsges. mbH, Dorje Film, La Pacte, Memento Films International, Screen Queensland, Screen NSW, Coficup 2, Backup Media, Goalpost Pictures, Kojo Pictures, Canal+, ARTE France Cinéma"
515248,tt8075260,Someone Great,"Likely Story, Feigco Entertainment, I Can & I Will Productions"
38471,tt0038452,Dark Alibi,Monogram Pictures
418718,tt5883632,Esteros,"Metaluna Productions, Latina Estúdio"
540468,tt8590896,Geetha Govindam,GA2 Pictures
19457,tt0138946,The Yards,"Miramax, Industry Entertainment"
84586,tt0159696,Relax... It's Just Sex,Sneak Preview Entertainment
13765,tt0066344,Scrooge,"Cinema Center Films, Waterbury Films"
284139,tt0263334,Beans,
16327,tt0107103,Hercules Returns,Philm Productions
13058,tt1126596,Adulthood,"Pathé Pictures International, Cipher Films, Unstoppable Entertainment"
489763,tt4642192,The Keeper,"Lieblingsfilm, Zephyr Films, British Film Company, Northern Ireland Screen"
589968,tt9000388,Tottaa Pataaka Item Maal,
382750,tt5435084,Barakah Meets Barakah,El Housh Productions
69556,tt0453190,Raam,
84427,tt1660379,House of Tolerance,"Canal+, ARTE France Cinéma"
41077,tt0083931,Son of the White Mare,Pannónia Filmstúdió
127236,tt2456536,Me Too,CTB Film Company
13542,tt0388364,Red Dust,"BBC, Videovision Entertainment, Industrial Development Corporation of South Africa, BBC Films, Distant Horizon"
2750,tt0274309,24 Hour Party People,"The Film Consortium, Baby Cow Productions, UK Film Council, Revolution Films, United Artists, Film4 Productions"
17320,tt0473709,The TV Set,thinkfilm
500915,tt7203520,Werewolf,Balapolis
264085,tt3531852,Bhoothnath Returns,T-Series
10051,tt0444112,Avenue Montaigne,
1585,tt0038650,It's a Wonderful Life,"Liberty Films (II), RKO Radio Pictures"
563604,tt8388508,Dear Comrade,Mythri Movie Makers
15860,tt0482930,Dragon Tiger Gate,"Shanghai Film Group, China Film Co-Production Corporation, Mandarin Films Distribution Co., Beijing Poly-bona Film Publishing Company"
9401,tt0115438,2 Days in the Valley,"Redemption Productions, Rysher Entertainment"
94666,tt0103010,Surviving Desire,"True Fiction Pictures, American Playhouse"
428943,tt0279854,Hasip ile Nasip,Uğur Film
14705,tt0488414,Omkara,"Big Screen Entertainment, Shemaroo Entertainment"
102000,tt2062969,Sister,"Vega Film, Archipel 33>35, Bande à Part Films, Ciné+, Office Fédéral de la Culture, Zuercher Filmstiftung, Fonds Regio Films, Suissimage, Eurimages, CNC, Canal+, RTS"
324289,tt2848324,Touched with Fire,40 Acres and a Mule Filmworks
10896,tt0094155,Tin Men,"Silver Screen Partners II, Touchstone Pictures"
