imdbID,imdbActorID,ActorName
tt0066256,nm0370906,Billie Hayes
tt0066256,nm0713106,Martha Raye
tt4771896,nm0209409,Antonio de la Torre
tt4771896,nm0130429,Luis Callejo
tt4771896,nm1699333,Ruth Díaz
tt0455957,nm0000849,Javier Bardem
tt0455957,nm0000204,Natalie Portman
tt0455957,nm0001745,Stellan Skarsgård
tt1213926,nm1194218,Veronica D'Agostino
tt1213926,nm0432040,Gérard Jugnot
tt1213926,nm0563496,Marcello Mazzarella
tt0049967,nm0415591,Dean Jagger
tt0049967,nm0152361,Edward Chapman
tt0049967,nm0571674,Leo McKern
tt5086104,nm7630833,Yash Soni
tt5086104,nm7630834,Malhar Thakar
tt5086104,nm7630835,Janki Bodiwala
tt0308152,nm0936403,Ray Wise
tt0308152,nm0005417,Lin Shaye
tt0308152,nm0128942,Mick Cain
tt0281190,nm0549135,Ky-Mani Marley
tt0281190,nm0073124,Spragga Benz
tt0281190,nm0710274,Louie Rankin
tt5323662,nm0997115,Miyu Irino
tt5323662,nm2977461,Saori Hayami
tt5323662,nm2976492,Aoi Yûki
tt0433387,nm0000288,Christian Bale
tt0433387,nm0135585,Freddy Rodríguez
tt0433387,nm0519456,Eva Longoria
tt0109872,nm0383926,Mark Hildreth
tt0109872,nm0928731,Peter Wilds
tt0109872,nm0337020,Jason Gray-Stanford
tt0486219,nm0229957,Kata Dobó
tt0486219,nm1322793,Iván Fenyö
tt0486219,nm0190800,Sándor Csányi
tt0448909,nm0798628,Heikki Silvennoinen
tt0448909,nm0434716,Timo Kahilainen
tt0448909,nm0897168,Heikki Vihinen
tt1650535,nm0954225,Kevin Zegers
tt1650535,nm0000501,Ray Liotta
tt1650535,nm0888882,Laura Vandervoort
tt7897102,nm0942482,Jeffrey Wright
tt7897102,nm10508134,Theothus Carter
tt7897102,nm0001209,William Fichtner
tt0116456,nm0155562,Ekin Cheng
tt0116456,nm0150952,Jordan Chan
tt0116456,nm0481687,Gigi Lai
tt0045554,nm0786457,Lolita Sevilla
tt0045554,nm0394541,Manolo Morán
tt0045554,nm0410756,José Isbert
tt4645368,nm0880484,Gaspard Ulliel
tt4645368,nm0182839,Marion Cotillard
tt4645368,nm2244205,Léa Seydoux
tt7301070,nm8357469,Hania Aamir
tt7301070,nm9230975,Ashiq Ahmed
tt7301070,nm3809372,Nayyar Ejaz
tt0122234,nm0548589,Rade Markovic
tt0122234,nm0226699,Bogdan Diklic
tt0122234,nm0631877,Dragan Nikolic
tt1264914,nm1707712,Zachary Baharov
tt1264914,nm1350675,Tanya Ilieva
tt1264914,nm0671793,Vladimir Penev
tt7862330,nm1920131,Belçim Bilgin
tt7862330,nm2744078,Bugra Gülsoy
tt7862330,nm2607253,Çaglar Çorumlu
tt0309565,nm0267946,Hamid Farokhnezhad
tt0309565,nm0368689,Leila Hatami
tt0309565,nm0451574,Gohar Kheirandish
tt2808986,nm0840660,Ryôhei Suzuki
tt2808986,nm5880581,Young Dais
tt2808986,nm5979068,Nana Seino
tt1954315,nm0082052,Jan Bijvoet
tt1954315,nm0591389,Hadewych Minis
tt1954315,nm2334765,Jeroen Perceval
tt0150143,nm0001020,Katrin Cartlidge
tt0150143,nm0000352,Vincent D'Onofrio
tt0150143,nm0000538,Colm Meaney
tt0114790,nm0000322,Emmanuelle Béart
tt0114790,nm0000809,Daniel Auteuil
tt0114790,nm0059509,Gabriel Barylli
tt4276820,nm0000474,Michael Keaton
tt4276820,nm0644406,Nick Offerman
tt4276820,nm0002253,John Carroll Lynch
tt0029855,nm0000964,Charles Boyer
tt0029855,nm0001443,Hedy Lamarr
tt0029855,nm0348619,Sigrid Gurie
tt0401488,nm0286367,Petr Forman
tt0401488,nm0904700,Emília Vásáryová
tt0401488,nm0873131,Jan Tríska
tt0119079,nm0000146,Ralph Fiennes
tt0119079,nm0000239,Liv Tyler
tt0119079,nm0827170,Toby Stephens
tt0115744,nm0000592,Pete Postlethwaite
tt0115744,nm0001216,Tara Fitzgerald
tt0115744,nm0000191,Ewan McGregor
tt1925446,nm2919325,Lauri Tilkanen
tt1925446,nm1285112,Mikko Leppilampi
tt1925446,nm1533235,Pamela Tola
tt0392465,nm0001326,Josh Hartnett
tt0392465,nm0593664,Radha Mitchell
tt0392465,nm0170550,Gary Cole
tt0055320,nm0659745,Sandro Panseri
tt0055320,nm0221955,Loredana Detto
tt0055320,nm9822849,Corrado Aprile
tt0050746,nm0391485,Claus Holm
tt0050746,nm0000728,Mario Adorf
tt0050746,nm0582019,Hannes Messemer
tt4636042,nm7298921,Nancy Talamantes
tt4636042,nm7311174,Óscar Torres
tt4636042,nm7311175,Leidi Gutiérrez
tt3792960,nm6497349,Pili Groyne
tt3792960,nm0688143,Benoît Poelvoorde
tt3792960,nm0000366,Catherine Deneuve
tt7961060,nm0637586,Masako Nozawa
tt7961060,nm0386752,Aya Hisakawa
tt7961060,nm0394690,Ryô Horikawa
tt9507234,nm5137121,Natsuki Hanae
tt9507234,nm2893431,Yoshimasa Hosoya
tt9507234,nm4986321,Suzuko Mimori
tt10514222,nm0205626,Viola Davis
tt10514222,nm1569276,Chadwick Boseman
tt10514222,nm0877270,Glynn Turman
tt0840322,nm0267511,Sean Faris
tt0840322,nm0046112,Penn Badgley
tt0840322,nm0170550,Gary Cole
tt0099652,nm0219971,Sunny Deol
tt0099652,nm0700869,Amrish Puri
tt0099652,nm0792866,Meenakshi Sheshadri
tt2415964,nm1699235,Baris Çakmak
tt2415964,nm1734602,Bülent Alkis
tt2415964,nm4115899,Celil Nalcakan
tt6802896,nm6444286,Pio Amato
tt6802896,nm8977046,Iolanda Amato
tt6802896,nm4626311,Koudous Seihon
tt0118819,nm0704721,Liberto Rabal
tt0118819,nm0626202,Francesca Neri
tt0118819,nm0000849,Javier Bardem
tt0101649,nm0707425,Rajinikanth
tt0101649,nm0007123,Mammootty
tt0101649,nm0811794,Shobana
tt5016442,nm1784785,Siddharth Randeria
tt5016442,nm5434905,Jimit Trivedi
tt5016442,nm5419763,Swati Shah
tt1293842,nm0005377,Sam Rockwell
tt1293842,nm0731075,Emma Roberts
tt1293842,nm1117791,Rob Corddry
tt0107426,nm0000206,Keanu Reeves
tt0107426,nm0000403,Bridget Fonda
tt0107426,nm0948078,Ruocheng Ying
tt0066318,nm0000804,Stéphane Audran
tt0066318,nm0144045,Jean-Pierre Cassel
tt0066318,nm0099677,Michel Bouquet
tt0347457,nm0000278,Pernilla August
tt0347457,nm0252426,Jakob Eklund
tt0347457,nm0029264,Leif Andrée
tt9124428,nm6122124,Ekin Koç
tt9124428,nm4198135,Farah Zeynep Abdullah
tt9124428,nm0476334,Fikret Kuskan
tt0074906,nm0000008,Marlon Brando
tt0074906,nm0000197,Jack Nicholson
tt0074906,nm0001642,Randy Quaid
tt0395424,nm0001721,Chloë Sevigny
tt0395424,nm0005154,Lucy Liu
tt0395424,nm0039162,Shawn Ashmore
tt0116164,nm0645178,Christoph M. Ohrt
tt0116164,nm0862978,Carin C. Tietze
tt0116164,nm0074926,Tim Bergmann
tt0072368,nm0598971,Yves Montand
tt0072368,nm0681566,Michel Piccoli
tt0072368,nm0716577,Serge Reggiani
tt1478338,nm1325419,Kristen Wiig
tt1478338,nm0748973,Maya Rudolph
tt1478338,nm0126284,Rose Byrne
tt7605922,nm1368777,Andrea Acatto
tt7605922,nm5345037,Lucas Aranda
tt7605922,nm1666855,Raúl Arévalo
tt6153538,nm0378932,Karoline Herfurth
tt6153538,nm0695127,Axel Prahl
tt6153538,nm6098250,Luis Vorbach
tt0036516,nm0590055,John Mills
tt0036516,nm0102981,Louis Bradfield
tt0036516,nm0587697,Ronald Millar
tt0962736,nm1289434,Emily Blunt
tt0962736,nm1670029,Rupert Friend
tt0962736,nm0079273,Paul Bettany
tt1682186,nm1665349,Nopachai Chaiyanam
tt1682186,nm3515311,Sirin Horwang
tt1682186,nm4857989,Chanokporn Sayoungkul
tt0112792,nm0000201,Michelle Pfeiffer
tt0112792,nm0001169,George Dzundza
tt0112792,nm0005524,Courtney B. Vance
tt0125971,nm0004999,Shawn Hatosy
tt0125971,nm0005442,Amy Smart
tt0125971,nm0000285,Alec Baldwin
tt4088268,nm0509263,Nikolaj Lie Kaas
tt4088268,nm0267241,Fares Fares
tt4088268,nm1914298,Pål Sverre Hagen
tt0103772,nm0000140,Michael Douglas
tt0103772,nm0000232,Sharon Stone
tt0103772,nm0001169,George Dzundza
tt0339535,nm0865392,Bora Todorovic
tt0339535,nm0496118,Branislav Lecic
tt0339535,nm0632473,Natasa Ninkovic
tt3454574,nm0000489,Christopher Lee
tt3454574,nm0000509,Bela Lugosi
tt3454574,nm0001696,Julian Sands
tt6704898,nm5131296,Natalia de Molina
tt6704898,nm3036925,Greta Fernández
tt6704898,nm2022375,Sara Casasnovas
tt0102817,nm0000417,Crispin Glover
tt0102817,nm0381606,Howard Hesseman
tt0102817,nm0000947,Karen Black
tt0039739,nm0431212,Louis Jouvet
tt0039739,nm0719135,Simone Renant
tt0039739,nm0088396,Bernard Blier
tt0072274,nm0001018,Keith Carradine
tt0072274,nm0001167,Shelley Duvall
tt0072274,nm0775870,John Schuck
tt3170832,nm0488953,Brie Larson
tt3170832,nm5016878,Jacob Tremblay
tt3170832,nm0108703,Sean Bridgers
tt1587828,nm0781115,Deborah Secco
tt1587828,nm0300417,Cássio Gabus Mendes
tt1587828,nm0602412,Drica Moraes
tt0110971,nm0000362,Danny DeVito
tt0110971,nm0002138,Gregory Hines
tt0110971,nm0001664,James Remar
tt0021668,nm0645941,Warner Oland
tt0021668,nm0251755,Sally Eilers
tt0021668,nm0000509,Bela Lugosi
tt2224317,nm3828984,Ranveer Singh
tt2224317,nm3848064,Sonakshi Sinha
tt2224317,nm0151285,Barun Chanda
tt0296574,nm0222426,Ajay Devgn
tt0296574,nm0482320,Mohanlal
tt0296574,nm0463539,Manisha Koirala
tt8980602,nm10596532,Kaitlyn Chalmers-Rizzato
tt8980602,nm0111013,Adam Brody
tt8980602,nm7386306,Kaleb Horn
tt6418778,nm1813221,Gugu Mbatha-Raw
tt6418778,nm0000657,David Strathairn
tt6418778,nm0005501,Lorraine Toussaint
tt0030018,nm0000011,Gary Cooper
tt0030018,nm0643353,Merle Oberon
tt0030018,nm0446763,Patsy Kelly
tt0112749,nm0001321,Richard Harris
tt0112749,nm0000469,James Earl Jones
tt0112749,nm0475100,Vusi Kunene
tt2616810,nm2717241,Ellen Dorrit Petersen
tt2616810,nm0706152,Henrik Rafaelsen
tt2616810,nm3010155,Vera Vitali
tt8122018,nm0556453,Neil Maskell
tt8122018,nm1397722,Sura Dohnke
tt8122018,nm10366593,Marvin Maskell
tt2115388,nm3491286,Zhang Wen
tt2115388,nm3419887,Baihe Bai
tt2115388,nm3530937,Jingfei Guo
tt1426329,nm1086543,Amanda Seyfried
tt1426329,nm0765597,Peter Sarsgaard
tt1426329,nm0000232,Sharon Stone
tt0463381,nm0000782,Asia Argento
tt0463381,nm0142972,Amira Casar
tt0463381,nm0960379,Birol Ünel
tt0078389,nm0694293,Robert Powell
tt0078389,nm0001831,David Warner
tt0078389,nm0692110,Eric Porter
tt0120257,nm0001838,Rachel Weisz
tt0120257,nm0001641,Vincent Perez
tt0120257,nm0005212,Ian McKellen
tt0373856,nm0222426,Ajay Devgn
tt0373856,nm0961737,Gracy Singh
tt0373856,nm0430803,Mohan Joshi
tt8094252,nm1421814,Suriya
tt8094252,nm7367695,Sai Pallavi
tt8094252,nm5114849,Rakul Preet Singh
tt0263273,nm0814734,Türkan Soray
tt0263273,nm0408381,Kadir Inanir
tt0263273,nm0850809,Erol Tas
tt0986264,nm2594301,Darsheel Safary
tt0986264,nm0451148,Aamir Khan
tt0986264,nm1538116,Tisca Chopra
tt0783522,nm0272224,Heino Ferch
tt0783522,nm1389891,Sebastian Hülk
tt0783522,nm0549629,Erika Marozsán
tt0062425,nm0066045,Patrick Bedford
tt0062425,nm0006800,Sandy Dennis
tt0062425,nm0373012,Eileen Heckart
tt0217119,nm0320808,Bernard Giraudeau
tt0217119,nm0521051,Jean-Pierre Lorit
tt0217119,nm0859740,Florence Thomassin
tt1847746,nm0107165,Alex Brendemühl
tt1847746,nm0673391,Diego Peretti
tt1847746,nm1166977,Guillermo Pfening
tt1320297,nm0084241,Claudio Bisio
tt1320297,nm0135667,Anita Caprioli
tt1320297,nm0061484,Giuseppe Battiston
tt0414344,nm1628370,Ayad Akhtar
tt0414344,nm0051479,Firdous Bamji
tt0414344,nm0222138,Nandana Sen
tt2338151,nm0451148,Aamir Khan
tt2338151,nm3087728,Anushka Sharma
tt2338151,nm0004569,Sanjay Dutt
tt0118564,nm0000560,Nick Nolte
tt0118564,nm0000651,Sissy Spacek
tt0118564,nm0000336,James Coburn
tt7638348,nm0342029,Frank Grillo
tt7638348,nm0000154,Mel Gibson
tt7638348,nm0915208,Naomi Watts
tt2036388,nm0955504,Tao Zhao
tt2036388,nm0784884,Rade Serbedzija
tt2036388,nm0660051,Marco Paolini
tt1891845,nm0000606,Jean Reno
tt1891845,nm0222088,Lorànt Deutsch
tt1891845,nm0141140,Isabelle Carré
tt0116931,nm0640323,Frances O'Connor
tt0116931,nm0307681,Alice Garner
tt0116931,nm0206510,Matt Day
tt1092016,nm0578080,Selton Mello
tt1092016,nm0519890,Giulio Lopes
tt1092016,nm0501412,Júlia Lemmertz
tt2141751,nm0115161,Emily Browning
tt2141751,nm2728054,Olly Alexander
tt2141751,nm2356940,Hannah Murray
tt0103743,nm0938893,Anthony Chau-Sang Wong
tt0103743,nm0497097,Danny Lee
tt0103743,nm0477066,Emily Kwan
tt1531924,nm0564215,James McAvoy
tt1531924,nm1567113,Jessica Chastain
tt1531924,nm3616206,Nina Arianda
tt0082173,nm0598971,Yves Montand
tt0082173,nm0000367,Gérard Depardieu
tt0082173,nm0000366,Catherine Deneuve
tt1142977,nm0000213,Winona Ryder
tt1142977,nm0001573,Catherine O'Hara
tt1142977,nm0001737,Martin Short
tt0161216,nm0000352,Vincent D'Onofrio
tt0161216,nm0000413,Janeane Garofalo
tt0161216,nm0000675,Jeanne Tripplehorn
tt0308379,nm0475878,Hitomi Kuroki
tt0308379,nm1287602,Rio Kanno
tt0308379,nm1290029,Mirei Oguchi
tt7799386,nm0283997,Marina Foïs
tt7799386,nm0332709,Olivier Gourmet
tt7799386,nm0524217,Laurent Lucas
tt5514296,nm2716936,Bunga Citra Lestari
tt5514296,nm3024307,Reza Rahadian
tt5514296,nm1295765,Alex Abbad
tt8434380,nm2108643,Eddie Peng
tt8434380,nm1233224,Fan Liao
tt8434380,nm1497874,Yun Zhou
tt2468774,nm1045684,Jae-yeong Jeong
tt2468774,nm3852138,Shi-hoo Park
tt2468774,nm7890339,Hae-Kyun Jung
tt2199543,nm0609944,Wagner Moura
tt2199543,nm0771332,Clemens Schick
tt2199543,nm4916455,Jesuíta Barbosa
tt2106741,nm0874866,Nicholas Tse
tt2106741,nm0490513,Ching Wan Lau
tt2106741,nm2468729,Mi Yang
tt0011904,nm0151606,Lon Chaney
tt0011904,nm0431433,Leatrice Joy
tt0011904,nm0101071,John Bowers
tt1166810,nm0209409,Antonio de la Torre
tt1166810,nm0258090,Roberto Enríquez
tt1166810,nm0845189,Verónica Sánchez
tt0211387,nm0320808,Bernard Giraudeau
tt0211387,nm0956026,Malik Zidi
tt0211387,nm0756203,Ludivine Sagnier
tt1801071,nm2161450,Milos Bikovic
tt1801071,nm3874849,Petar Strugar
tt1801071,nm0000800,Armand Assante
tt1094241,nm0810722,Karina Smulders
tt1094241,nm1483984,Anna Drijver
tt1094241,nm1837583,Elise Schaap
tt1379228,nm1951127,Arya
tt1379228,nm2661079,Pooja Umashankar
tt1379228,nm3327356,Motta Rajendran
tt3662308,nm0068551,Tobin Bell
tt3662308,nm1370408,Joaquín Cosio
tt3662308,nm1693588,Tate Ellington
tt0098368,nm0573158,Michael McManus
tt0098368,nm0451376,Arsinée Khanjian
tt0098368,nm0741388,Gabrielle Rose
tt7260048,nm0004908,Edie Falco
tt7260048,nm0243231,Jay Duplass
tt7260048,nm5355434,Louis Hobson
tt2034031,nm0461136,Keira Knightley
tt2034031,nm1631269,Chloë Grace Moretz
tt2034031,nm0005377,Sam Rockwell
tt0025101,nm0001635,William Powell
tt0025101,nm0000012,Bette Davis
tt0025101,nm0570451,Frank McHugh
tt2076298,nm0947447,Donnie Yen
tt2076298,nm0012078,Scott Adkins
tt2076298,nm2185928,Danny Kwok-Kwan Chan
tt9663702,nm1243922,Karim Abdel Aziz
tt9663702,nm0011775,Ghadah Adel
tt9663702,nm4980481,Nisreen Tafish
tt0057254,nm0000018,Kirk Douglas
tt0057254,nm0000053,Robert Mitchum
tt0057254,nm0000348,Tony Curtis
tt0113932,nm0188471,Jamie Croft
tt0113932,nm0702985,Philip Quast
tt0113932,nm0529177,Susan Lyons
tt0058604,nm0180959,Sergio Corrieri
tt0058604,nm0939991,Salvador Wood
tt0058604,nm0302615,José Gallardo
tt5083738,nm1469236,Olivia Colman
tt5083738,nm1297015,Emma Stone
tt5083738,nm0001838,Rachel Weisz
tt0108171,nm0000297,Tom Berenger
tt0108171,nm0000708,Billy Zane
tt0108171,nm0000687,J.T. Walsh
tt1575539,nm2464261,Necar Zadegan
tt1575539,nm0227867,Thunderbird Dinwiddie
tt1575539,nm0917314,Gary Weeks
tt0090644,nm0748289,Zelda Rubinstein
tt0090644,nm0503627,Michael Lerner
tt0090644,nm0667007,Talia Paul
tt4613272,nm7267977,Yongzhong Chen
tt4613272,nm7267976,Yue Guo
tt4613272,nm7267982,Linyan Liu
tt0110942,nm0332871,Govinda
tt0110942,nm0006433,Karisma Kapoor
tt0110942,nm0007106,Shakti Kapoor
tt1437849,nm0175916,Paddy Considine
tt1437849,nm3136950,Dean Palinczuk
tt1437849,nm1469236,Olivia Colman
tt0118764,nm0582126,Marc Messier
tt0118764,nm0320721,Rémy Girard
tt0118764,nm0399088,Patrick Huard
tt1320239,nm0047155,Bill Bailey
tt1320239,nm0929489,Tom Wilkinson
tt1320239,nm0806968,Michael Smiley
tt0074360,nm0868479,Ana Torrent
tt0074360,nm0702114,Conchita Pérez
tt0074360,nm0845053,Mayte Sanchez
tt0338095,nm0208426,Cécile de France
tt0338095,nm0494069,Maïwenn
tt0338095,nm0619600,Philippe Nahon
tt0341384,nm0417520,Jang Dong-Gun
tt0341384,nm1120335,Jeong-hak Kim
tt0341384,nm1280733,Ji-a Park
tt0387596,nm0014227,Sung-Ki Ahn
tt0387596,nm0812555,Sol Kyung-gu
tt0387596,nm0401135,Joon-ho Huh
tt8726116,nm1197566,Peter Yu
tt8726116,nm9985784,Xiaoyi Liu
tt8726116,nm7267976,Yue Guo
tt0772105,nm0729887,Giacomo Rizzo
tt0772105,nm0157098,Laura Chiatti
tt0772105,nm0029580,Gigi Angelillo
tt0855824,nm0497642,Kang-sheng Lee
tt0855824,nm0155365,Shiang-chyi Chen
tt0855824,nm2385974,Norman Atun
tt3814316,nm6579573,Réphaël Ghrenassia
tt3814316,nm6579574,Joshua Raccah
tt3814316,nm2597452,Géraldine Martineau
tt0016847,nm0252472,Gösta Ekman
tt0016847,nm0417837,Emil Jannings
tt0016847,nm0394806,Camilla Horn
tt0464049,nm0341743,Richard Griffiths
tt0464049,nm0209428,Frances de la Tour
tt0464049,nm0581378,Clive Merrison
tt0213985,nm0592993,Jimi Mistry
tt0213985,nm0471036,Kristin Kreuk
tt0213985,nm0000117,Neve Campbell
tt0201899,nm0000603,Vanessa Redgrave
tt0201899,nm0000501,Ray Liotta
tt0201899,nm0001517,Catherine McCormack
tt1226774,nm0390903,Tom Hollander
tt1226774,nm0134922,Peter Capaldi
tt1226774,nm0001254,James Gandolfini
tt0415932,nm0524217,Laurent Lucas
tt0415932,nm0001250,Charlotte Gainsbourg
tt0415932,nm0001648,Charlotte Rampling
tt0054144,nm0847301,Hideko Takamine
tt0054144,nm0619938,Tatsuya Nakadai
tt0054144,nm0605270,Masayuki Mori
tt0482901,nm1204465,César Troncoso
tt0482901,nm2053151,Virginia Méndez
tt0482901,nm2050030,Mario Silva
tt10834986,nm0154146,Prasenjit Chatterjee
tt10834986,nm5016551,Anirban Bhattacharya
tt10834986,nm5190481,Tanushree Chakraborty
tt0080149,nm0001428,Klaus Kinski
tt0080149,nm0559837,Eva Mattes
tt0080149,nm0717130,Wolfgang Reichmann
tt1495823,nm0492200,Marc Lavoine
tt1495823,nm0189887,Marie-Josée Croze
tt1495823,nm0858022,James Thierrée
tt0100234,nm0754969,Hossain Sabzian
tt0100234,nm0538532,Mohsen Makhmalbaf
tt0100234,nm0013842,Abolfazl Ahankhah
tt1440161,nm0005028,Kate Hudson
tt1440161,nm0305558,Gael García Bernal
tt1440161,nm0000870,Kathy Bates
tt0452971,nm1273697,Quim Gutiérrez
tt0452971,nm1666855,Raúl Arévalo
tt0452971,nm1011070,Marta Etura
tt1850457,nm0688132,Amy Poehler
tt1850457,nm0275486,Tina Fey
tt1850457,nm0748973,Maya Rudolph
tt0048432,nm0000014,Olivia de Havilland
tt0048432,nm0000069,Frank Sinatra
tt0048432,nm0000053,Robert Mitchum
tt0065579,nm0131387,Godfrey Cambridge
tt0065579,nm0820566,Raymond St. Jacques
tt0065579,nm0516865,Calvin Lockhart
tt0064240,nm0211922,Anthony Steffen
tt0064240,nm0333128,Paolo Gozlino
tt0064240,nm0436422,Luciano Rossi
tt0265307,nm0000412,Andy Garcia
tt0265307,nm0001396,Mick Jagger
tt0265307,nm0000523,Julianna Margulies
tt0103129,nm0828980,Juliet Stevenson
tt0103129,nm0000614,Alan Rickman
tt0103129,nm0397843,Jenny Howe
tt0047834,nm0372649,Gordon Heath
tt0047834,nm0219062,Maurice Denham
tt0477916,nm2033985,Malú Tarrau Broche
tt0477916,nm1588565,Jorge Milo
tt0477916,nm2025852,Luisa María Jiménez Rodríquez
tt0087020,nm0260041,Timo Eränkö
tt0087020,nm0374682,Kari Heiskanen
tt0087020,nm0403776,Asmo Hurula
tt0093015,nm0000329,Jackie Chan
tt0093015,nm0005033,Sammo Kam-Bo Hung
tt0093015,nm0950707,Biao Yuen
tt0157016,nm0619600,Philippe Nahon
tt0157016,nm0502133,Blandine Lenoir
tt0157016,nm0656803,Frankie Pain
tt0362387,nm0634617,Maho Nonami
tt0362387,nm1065734,Eiko Koike
tt0362387,nm1839911,Daisuke Kizaki
tt0498097,nm0946324,Ebru Ceylan
tt0498097,nm0149196,Nuri Bilge Ceylan
tt0498097,nm0456400,Nazan Kesal
tt1307859,nm0612918,Danny de Munk
tt1307859,nm0092374,Daniël Boissevain
tt1307859,nm0612223,Peter Paul Muller
tt6896536,nm0038988,Lior Ashkenazi
tt6896536,nm0012239,Sarah Adler
tt6896536,nm8277519,Yonaton Shiray
tt0421090,nm0359623,Taylor Handley
tt0421090,nm1400940,Dustin Seavey
tt0421090,nm0284315,Alison Folland
tt1567448,nm0948000,Cem Yilmaz
tt1567448,nm0349777,Ozan Güven
tt1567448,nm1728411,Demet Evgar
tt0345549,nm0038355,Tadanobu Asano
tt0345549,nm1428199,Sinitta Boonyasak
tt0345549,nm0586281,Takashi Miike
tt0061647,nm0001626,Christopher Plummer
tt0061647,nm0002769,Romy Schneider
tt0061647,nm0002145,Trevor Howard
tt6143422,nm0592799,Sanjay Mishra
tt6143422,nm1249116,Ranvir Shorey
tt6143422,nm0794818,Tillotama Shome
tt3799232,nm1428821,Joey King
tt3799232,nm8624059,Jacob Elordi
tt3799232,nm1525807,Joel Courtney
tt6367558,nm4297691,Marine Vacth
tt6367558,nm0753737,Jérémie Renier
tt6367558,nm0000302,Jacqueline Bisset
tt0054949,nm0240638,Jacques Dufilho
tt0054949,nm0959923,Yvette Etiévant
tt0054949,nm0301556,Michel Galabru
tt9172422,nm0000809,Daniel Auteuil
tt9172422,nm0133899,Guillaume Canet
tt9172422,nm3723133,Doria Tillier
tt0042206,nm0569902,Charles McGraw
tt0042206,nm0421922,Adele Jergens
tt0042206,nm0848251,William Talman
tt4823434,nm7426970,Paola Lara
tt4823434,nm7426971,Juan Ramón López
tt4823434,nm6644616,Nery Arredondo
tt0109771,nm0227958,Stefano Dionisi
tt0109771,nm0516272,Enrico Lo Verso
tt0109771,nm0959113,Elsa Zylberstein
tt3102906,nm1896035,Bogdan Dumitrache
tt3102906,nm5855960,Diana Avramut
tt3102906,nm1588742,Mihaela Sirbu
tt5480782,nm5299382,Isabél Zuaa
tt5480782,nm1597010,Marjorie Estiano
tt5480782,nm9107719,Miguel Lobo
tt1380799,nm2409219,Mark Waschke
tt1380799,nm0734558,Karel Roden
tt1380799,nm0065353,Ben Becker
tt0335563,nm0000174,Val Kilmer
tt0335563,nm0001435,Lisa Kudrow
tt0335563,nm0098378,Kate Bosworth
tt0117437,nm0451148,Aamir Khan
tt0117437,nm0006433,Karisma Kapoor
tt0117437,nm0643350,Suresh Oberoi
tt0057261,nm0041405,James Aubrey
tt0057261,nm0152204,Tom Chapin
tt0057261,nm0250046,Hugh Edwards
tt0050280,nm0001088,Peter Cushing
tt0050280,nm0183764,Hazel Court
tt0050280,nm0882048,Robert Urquhart
tt1093382,nm0557609,Valerio Mastandrea
tt1093382,nm0061484,Giuseppe Battiston
tt1093382,nm0135667,Anita Caprioli
tt5770620,nm0000700,Debra Winger
tt5770620,nm0504832,Tracy Letts
tt5770620,nm0318821,Aidan Gillen
tt7938092,nm3291520,Park Bo-Young
tt7938092,nm3609055,Kim Young-kwang
tt7938092,nm7412707,Kang Ki-Young
tt0794338,nm1665871,Anna Tsuchiya
tt0794338,nm0793404,Kippei Shîna
tt0794338,nm0454128,Yoshino Kimura
tt3825738,nm0181246,Paola Cortellesi
tt3825738,nm0100556,Raoul Bova
tt3825738,nm0973153,Corrado Fortuna
tt1120985,nm0331516,Ryan Gosling
tt1120985,nm0931329,Michelle Williams
tt1120985,nm0231283,John Doman
tt0055032,nm0603402,Jeanne Moreau
tt0055032,nm0921459,Oskar Werner
tt0055032,nm0785676,Henri Serre
tt1376195,nm0343472,Paul Gross
tt1376195,nm0347149,Sienna Guillory
tt1376195,nm1682420,Dustin Milligan
tt3331028,nm3915784,John Boyega
tt3331028,nm4563820,Rotimi
tt3331028,nm0687625,Glenn Plummer
tt4298958,nm0452817,Kirin Kiki
tt4298958,nm0619185,Masatoshi Nagase
tt4298958,nm3887352,Kyara Uchida
tt0119311,nm0000401,Laurence Fishburne
tt0119311,nm0000619,Tim Roth
tt0119311,nm0001853,Vanessa Williams
tt1092021,nm0029771,Zsolt Anger
tt1092021,nm2755974,András Márton Baló
tt1092021,nm0087755,Péter Blaskó
tt0380689,nm1045939,Mi-sook Lee
tt0380689,nm1422362,Yong-jun Bae
tt0380689,nm0161133,Jeon Do-yeon
tt0271219,nm0000244,Sigourney Weaver
tt0271219,nm0822155,Aaron Stanford
tt0271219,nm0544718,Kate Mara
tt0298504,nm0000950,Brenda Blethyn
tt0298504,nm0000547,Alfred Molina
tt0298504,nm0000686,Christopher Walken
tt0078252,nm0000329,Jackie Chan
tt0078252,nm0803298,Siu-Tin Yuen
