imdbID,imdbDirectorID,DirectorName
tt2818654,nm0917405,Apichatpong Weerasethakul
tt6594758,nm3942648,Arivazhagan Venkatachalam
tt0298798,nm0852363,Finn Taylor
tt1309178,nm1626419,Seyfi Teoman
tt5698496,nm0490736,Sébastien Laudenbach
tt0106963,nm0254632,Stephan Elliott
tt3810932,nm0820266,Sripriya
tt3042800,nm1714255,Elliott Lester
tt0364120,nm0509852,Sébastien Lifshitz
tt0058361,nm0452045,Marlen Khutsiev
tt0134630,nm0001591,Bruce Paltrow
tt1753866,nm3796645,Tolga Karaçelik
tt8091892,nm2951802,Tomonori Sudô
tt0181830,nm0607422,Paul Morrison
tt0111787,nm0389415,Gray Hofmeyr
tt2317225,nm1589670,Caradog W. James
tt1411276,nm0943044,Donald Wrye
tt0068902,nm0223964,Fernando Di Leo
tt0053134,nm0654868,Yasujirô Ozu
tt7137380,nm0476201,Karyn Kusama
tt10767168,nm3563342,Jayro Bustamante
tt0076686,nm0000005,Ingmar Bergman
tt0072996,nm0220227,Jacques Deray
tt8458736,nm6818461,Sam Anton
tt2461520,nm1996918,Dito Montiel
tt0078841,nm0000797,Hal Ashby
tt7264080,nm0127373,Louis C.K.
tt0068505,nm0316830,Alan Gibson
tt0074749,nm0001023,John Cassavetes
tt0419482,nm1671974,Wael Ihsan
tt2496972,nm1193794,Danilo Beckovic
tt0310924,nm0592436,Brad Mirman
tt0090190,nm0381230,Michael Herz
tt0090190,nm0442207,Lloyd Kaufman
tt5827916,nm0000517,Terrence Malick
tt0039110,nm0503777,Mervyn LeRoy
tt0054428,nm0001379,John Huston
tt4136084,nm0001241,Stephen Frears
tt5354160,nm2755490,Amitabh Reza Chowdhury
tt0076276,nm0797672,Slobodan Sijan
tt0177845,nm0343503,Terence Gross
tt1230448,nm0698184,Priyadarshan
tt3734678,nm0094565,Fabio Bonifacci
tt3734678,nm1031332,Francesco Miccichè
tt1447499,nm0850958,Nadia Tass
tt8637440,nm3511834,Michael Angelo Covino
tt3474994,nm1805204,Fellipe Barbosa
tt1815837,nm0315872,Goutam Ghose
tt1817286,nm0069711,Lucas Belvaux
tt9614988,nm6274646,Halitha Shameem
tt1233461,nm0453559,Jeong-kwon Kim
tt3697566,nm2556572,Jeong-beom Lee
tt2417560,nm2859182,Nitin Kakkar
tt7833952,nm2409430,Khaled Diab
tt5112622,nm2410081,Lok Man Leung
tt5112622,nm0518070,Kim-Ching Luk
tt2418440,nm1027519,Javier Ruiz Caldera
tt1046947,nm0394199,Joel Hopkins
tt0265144,nm0015091,Serdar Akar
tt0296042,nm0586281,Takashi Miike
tt2950418,nm2096090,David L. Hunt
tt3954660,nm3030296,Argyris Papadimitropoulos
tt0274155,nm0154055,Étienne Chatiliez
tt0058547,nm0004292,Raj Kapoor
tt0096966,nm0815638,Zdravko Sotra
tt0271694,nm0534869,K. Madhu
tt0011960,nm0523932,Ernst Lubitsch
tt3390572,nm0080235,Vishal Bhardwaj
tt7390588,nm0287082,Abe Forsythe
tt2980592,nm1417392,Adam Wingard
tt0408318,nm0477597,Dagur Kári
tt0092641,nm0283500,John Flynn
tt2342227,nm1069826,Gautham Vasudev Menon
tt0829098,nm0875793,Anand Tucker
tt0050985,nm0213136,Basil Dearden
tt0040175,nm0936404,Robert Wise
tt5161018,nm0307147,Éva Gárdos
tt0111112,nm0000626,John Sayles
tt6010630,nm6981787,Tom Emmatty
tt0839967,nm0135952,Nae Caranfil
tt0061643,nm0423524,Alejandro Jodorowsky
tt0117958,nm0000114,Steve Buscemi
tt0810089,nm1482509,Jovan B. Todorovic
tt0466399,nm0208854,Rolf de Heer
tt0466399,nm1992722,Peter Djigirr
tt1588875,nm1403225,Alexei Popogrebsky
tt1417067,nm0849786,Danis Tanovic
tt0085482,nm0622695,Gregory Nava
tt0164984,nm0946638,Kimiyoshi Yasuda
tt0083745,nm0000265,Robert Altman
tt0073104,nm0576488,Prakash Mehra
tt2807624,nm0003794,Ryszard Bugajski
tt0103994,nm0000778,Alfonso Arau
tt3839880,nm0589871,Travis Milloy
tt0080393,nm0144689,Franco Castellano
tt0080393,nm0595063,Giuseppe Moccia
tt3547740,nm0489309,Éric Lartigau
tt0083726,nm0001239,John Frankenheimer
tt0027977,nm0000122,Charles Chaplin
tt1667100,nm0190988,Nicolas Cuche
tt0084873,nm0752922,Eldar Ryazanov
tt4832640,nm1804614,Ali Abbas Zafar
tt8282042,nm0523665,Sergey Loznitsa
tt4613254,nm2003134,Guðmundur Arnar Guðmundsson
tt2205948,nm3578010,Yukihiro Miyamoto
tt2205948,nm0793840,Akiyuki Shinbo
tt0475355,nm1549343,Sunu Gonera
tt3445580,nm1456170,Nicholas Verso
tt0059956,nm0001501,Louis Malle
tt8785134,nm5824384,Pawan Wadeyar
tt0067732,nm0407061,Eloy de la Iglesia
tt7012864,nm1768217,Ryan Prows
tt0485323,nm1159782,Seiji Mizushima
tt0283524,nm0027974,Ivan Andonov
tt5541132,nm0381305,Ed Herzog
tt0387037,nm0121711,James C.E. Burke
tt0108002,nm0000770,David Anspaugh
tt0076855,nm0889513,Agnès Varda
tt1608516,nm0200500,Pepe Danquart
tt12491064,nm6235504,Sohn Won-Pyung
tt0119361,nm0001438,Neil LaBute
tt9418878,nm1625220,Emin Alper
tt0051913,nm0030917,Joseph Anthony
tt0113828,nm0500988,Claude Lelouch
tt0067696,nm0502391,Umberto Lenzi
tt0101524,nm0434571,Jeremy Kagan
tt2084970,nm0878763,Morten Tyldum
tt8075202,nm0308039,Louis Garrel
tt10452480,nm9094689,Nissam Basheer
tt0041699,nm0000041,Akira Kurosawa
tt0070826,nm0335133,Pierre Granier-Deferre
tt0268437,nm0423623,Mark Joffe
tt3335048,nm0000806,Bille August
tt1161443,nm1141070,Borja Cobeaga
tt1220719,nm0948159,Wilson Yip
tt3647498,nm0724938,Jean-François Richet
tt0055763,nm0286578,José María Forqué
tt1288367,nm2539970,Alex Lvovsky
tt1288367,nm0909518,Joe Walser
tt0052708,nm0001031,Claude Chabrol
tt4695548,nm7335981,Mehmet Kurtulus
tt4695548,nm2305897,Ayse Ünal
tt5371168,nm0779433,Ken Scott
tt0076590,nm0000343,David Cronenberg
tt1405365,nm1767218,Lee Toland Krieger
tt0119095,nm0836430,Charles Sturridge
tt7698468,nm0212990,Lydia Dean Pilcher
tt0062782,nm0858873,Gerald Thomas
tt0063056,nm0000958,John Boorman
tt6522634,nm0128382,Israel Adrián Caetano
tt1456060,nm3155184,Michael Morrissey
tt3340446,nm0781673,Shawn Seet
tt3141498,nm0097095,Akiz
tt1331291,nm1100565,Éric Tessier
tt0034881,nm0163229,René Clair
tt0375920,nm1461380,Laurence Dunmore
tt1321510,nm0160840,Jon M. Chu
tt0096180,nm0001214,Mike Figgis
tt0434008,nm0864775,Johnnie To
tt3771536,nm0222426,Ajay Devgn
tt0024115,nm0920074,William A. Wellman
tt3748172,nm1093039,Mike Flanagan
tt7149730,nm3774632,Robin Pront
tt0074422,nm0000915,Bruce Beresford
tt0106544,nm0867262,Stanley Tong
tt2479384,nm1976847,Chadd Harbold
tt6890376,nm6089329,Sun-ho Cho
tt0088915,nm0000277,Richard Attenborough
tt0102071,nm0002172,Mukul Anand
tt2156807,nm0032714,Sharif Arafah
tt4153324,nm2065321,Peter Grönlund
tt0103905,nm0069715,Rémy Belvaux
tt0103905,nm0095298,André Bonzel
tt0103905,nm0688143,Benoît Poelvoorde
tt0097334,nm0587518,John Milius
tt0069460,nm0853456,Pierre Tchernia
tt0080889,nm0623768,Ronald Neame
tt0211933,nm1703612,Joby Harold
tt0063633,nm0381228,Juraj Herz
tt7233726,nm8509498,Kook-Hee Choi
tt1431326,nm0586841,Tahmineh Milani
tt0415856,nm1380487,Deborah Kampmeier
tt0475380,nm0089636,Ed Blum
tt1959563,nm0400850,Patrick Hughes
tt0071206,nm0131995,Joe Camp
tt0017128,nm0699877,Vsevolod Pudovkin
tt3957098,nm4003702,Ahmed El Gendy
tt0072239,nm0488574,José Ramón Larraz
tt0040607,nm0097648,Frank Borzage
tt0111161,nm0001104,Frank Darabont
tt0110054,nm0939147,Jing Wong
tt7649320,nm9429750,Yue Dong
tt0293664,nm0680889,William Phillips
tt0291032,nm0197246,Sijie Dai
tt1172963,nm0726954,Eran Riklis
tt10110614,nm3649532,Christos Nikou
tt1800338,nm0644309,Paula van der Oest
tt4741714,nm0331868,Igor Gotesman
tt0064781,nm0161615,Vera Chytilová
tt5910280,nm1826454,Seong-hun Kim
tt0464913,nm0371890,Michel Hazanavicius
tt0480242,nm0373282,Peter Hedges
tt2129887,nm1388428,Nicolas Bary
tt0445054,nm0343898,Daniel Grou
tt0033373,nm0001328,Howard Hawks
tt6491178,nm0951975,S. Craig Zahler
tt4995776,nm1356268,Gideon Raff
tt2989350,nm2555107,Vivienne De Courcy
tt2140379,nm0802248,Tarsem Singh
tt9179974,nm2854538,Tim Trachte
tt1226766,nm0378893,Stephen Herek
tt0314009,nm1155957,Anna Muylaert
tt1787767,nm0521803,Aku Louhimies
tt5896962,nm8301057,Jazz Boon
tt1837587,nm0056725,Christophe Barratier
tt0419294,nm0000169,Tommy Lee Jones
tt0089881,nm0000041,Akira Kurosawa
tt0115856,nm0458251,Cédric Klapisch
tt0075995,nm0001486,Sidney Lumet
tt5338222,nm3410783,Takahiro Miki
tt0104662,nm0836949,Eliseo Subiela
tt0265651,nm0146960,Liliana Cavani
tt0073594,nm0002086,Lucio Fulci
tt0114113,nm0619762,Mira Nair
tt0326977,nm0759368,Gabriele Salvatores
tt0901488,nm0946883,Nai-Hoi Yau
tt0109454,nm0002174,Yves Angelo
tt1529326,nm0301580,Nader Galal
tt0082755,nm0054402,Stanislaw Bareja
tt1664809,nm0890060,Ram Gopal Varma
tt2593224,nm0759270,Pierre Salvadori
tt2170593,nm0577647,Theodore Melfi
tt0263257,nm0947998,Atif Yilmaz
tt0053459,nm0290802,Georges Franju
tt0091024,nm0950001,Robert M. Young
tt0111149,nm0000965,Danny Boyle
tt6472976,nm1682573,Justin Baldoni
tt0471957,nm1933648,Dome Karukoski
tt5576318,nm7415410,Wei-Hao Cheng
tt12516292,nm0258732,Reha Erdem
tt5153288,nm0283377,Per Fly
tt1037705,nm0400436,Albert Hughes
tt1037705,nm0400441,Allen Hughes
tt0070354,nm0003606,Philippe de Broca
tt0020142,nm0000033,Alfred Hitchcock
tt1095442,nm1023919,Ramin Bahrani
tt0108265,nm0141961,Thomas Carter
tt1330607,nm0271815,Xiaogang Feng
tt0991167,nm0950506,Jessica Yu
tt0044013,nm0449462,James V. Kern
tt7220754,nm4788566,Juuso Laatio
tt7220754,nm2438561,Jukka Vidgren
tt7186092,nm1339604,Susanna Nicchiarelli
tt0299117,nm1071898,Dylan Kidd
tt2767948,nm0586837,Riccardo Milani
tt0423382,nm0540297,Ulf Malmros
tt0758732,nm0147737,Joseph Cedar
tt0084385,nm0576488,Prakash Mehra
tt0880502,nm0015359,Fatih Akin
tt0066603,nm0645477,Kihachi Okamoto
tt1852006,nm0350168,Robert Guédiguian
tt1315350,nm0277619,Jeffrey Fine
tt0064425,nm0596850,Édouard Molinaro
tt0367859,nm0299134,Jorge Furtado
tt0088993,nm0001681,George A. Romero
tt3962184,nm1677976,S Krishna
tt3962184,nm8052468,Rudresh M. Gowda
tt0413015,nm0001241,Stephen Frears
tt6986710,nm9049092,Vijay Ratnakar Gutte
tt0061138,nm0500988,Claude Lelouch
tt4196450,nm1676649,Nate Parker
tt0113080,nm0001325,Hal Hartley
tt0067729,nm0006249,Satyajit Ray
tt3483712,nm2260731,Kunal Deshmukh
tt0100973,nm0155642,Siu-Tung Ching
tt0100973,nm0002254,King Hu
tt0100973,nm0498064,Raymond Lee
tt2097307,nm3124542,David Palmer
tt2097307,nm1009277,Dax Shepard
tt0262826,nm0719348,Pierre-Paul Renders
tt0097253,nm0532702,Juliusz Machulski
tt6908536,nm3155266,Chen Li
tt1294213,nm0002718,Brian Koppelman
tt1294213,nm0505522,David Levien
tt0067789,nm0752922,Eldar Ryazanov
tt0124315,nm0002120,Lasse Hallström
tt1682187,nm0300174,Levan Gabriadze
tt0210358,nm0006554,Rodrigo García
tt0360139,nm0128225,Andy Cadiff
tt0086153,nm0000419,Jean-Luc Godard
tt10521814,nm6791934,Melanie Martinez
tt10521814,nm5634068,Alissa Torvinen
tt0196811,nm0598173,Jayme Monjardim
tt0055256,nm0000697,Billy Wilder
tt0037638,nm0880618,Edgar G. Ulmer
tt6438030,nm4816401,Adil El Arbi
tt6438030,nm4263190,Bilall Fallah
tt5282006,nm2462311,Aleksey Mizgiryov
tt0053967,nm0000320,Luis Buñuel
tt1792647,nm0011470,Andrew Adamson
tt0116274,nm0508208,Fernando León de Aranoa
tt0057465,nm0484824,James Landis
tt3114132,nm3112190,Carlos Marques-Marcet
tt7776838,nm3866538,Aron Lehmann
tt0416508,nm0418982,Julian Jarrold
tt4158834,nm0814716,Ömer Faruk Sorak
tt4158834,nm8466331,Birkan Pusa
tt0070565,nm0054672,Francesco Barilli
tt0046998,nm0719756,Jean Renoir
tt0100931,nm0704164,Gene Quintano
tt3593046,nm1496686,Trey Nelson
tt0372532,nm0453270,Clare Kilner
tt1298847,nm0824782,Nikolaj Steen
tt0388182,nm0128687,M. Cahill
tt7531860,nm3249521,Ana Maria Rossi
tt1670345,nm0504642,Louis Leterrier
tt10796286,nm0464846,Andrey Konchalovskiy
tt2582496,nm0004234,Alfonso Gomez-Rejon
tt5112578,nm2023590,Kevin Phillips
tt6034940,nm0258732,Reha Erdem
tt2505294,nm0122335,Allison Burnett
tt10642834,nm0087523,Radha Blank
tt0118751,nm0244892,J.P. Dutta
tt5796838,nm3584231,Michael Larnell
tt1718835,nm0284774,Anne Fontaine
tt0081494,nm0514906,Chia-Liang Liu
tt6054058,nm1352172,V.V. Vinayak
tt0096288,nm0000766,Theodoros Angelopoulos
tt0158493,nm0930782,Hype Williams
tt0036431,nm0719756,Jean Renoir
tt0154420,nm0899121,Thomas Vinterberg
tt0845439,nm1410815,Asghar Farhadi
tt0078212,nm0529290,Rolf Lyssy
tt0075612,nm0000265,Robert Altman
tt5431284,nm0359918,Sean Hanish
tt4961334,nm1167591,Shafi
tt0093044,nm0533334,John Mackenzie
tt0015163,nm0187981,Donald Crisp
tt0015163,nm0000036,Buster Keaton
tt0253782,nm0862605,Kartal Tibet
tt0200530,nm0037708,Miguel Arteta
tt2991092,nm0133028,Robin Campillo
tt0071939,nm0050853,Erik Balling
tt0177347,nm0511151,Daniel Lind Lagerlöf
tt1360866,nm2254150,Adrián Biniez
tt10741542,nm3536895,Amit Masurkar
tt2969656,nm1181534,Ui-seok Jo
tt2969656,nm2303963,Byung-seo Kim
tt1112782,nm0001460,Mimi Leder
tt0238321,nm0741262,Bernard Rose
tt0111454,nm0317981,Brian Gilbert
tt0119227,nm0169931,Michael Cohn
tt4163264,nm2206885,Saman Moghadam
tt1525838,nm2165614,Rashaad Ernesto Green
tt0097937,nm0006487,Jim Sheridan
tt0115822,nm0851724,Bertrand Tavernier
tt3503406,nm2581581,Courtney Hunt
tt0068205,nm0006445,Éric Rohmer
tt0073663,nm0710919,Jean-Paul Rappeneau
tt5942864,nm1625151,Wolfgang Fischer
tt0063493,nm0684596,Lucian Pintilie
tt0352994,nm0297202,Eytan Fox
tt1035729,nm0494069,Maïwenn
tt0120642,nm0808807,John N. Smith
tt5323640,nm1419055,Hari
tt1743985,nm0611655,Piotr Mularuk
tt0066090,nm0728688,Martin Ritt
tt0413267,nm1844237,Chris Miller
tt0413267,nm0401203,Raman Hui
tt0048445,nm0003593,Fred Zinnemann
tt0064356,nm0576529,Dariush Mehrjui
tt0022000,nm0564970,Leo McCarey
tt0075675,nm0000694,Wim Wenders
tt0455142,nm0303377,Bénédicte Galup
tt0455142,nm0643664,Michel Ocelot
tt0099729,nm0576529,Dariush Mehrjui
tt0120866,nm0853380,Julie Taymor
tt0961728,nm1012501,Rupert Wyatt
tt4550420,nm1054899,Sophie Goodhart
tt0999864,nm0042894,Giambattista Avellino
tt0999864,nm1220697,Ficarra
tt0999864,nm1221522,Picone
tt2302966,nm0788171,S. Shankar
tt1570559,nm0855300,Jonathan Teplitzky
tt2215395,nm0257991,Jérôme Enrico
tt0097858,nm0001392,Peter Jackson
tt5080556,nm0788171,S. Shankar
tt0114168,nm0759207,Victor Salva
tt0794350,nm0839397,Masayuki Suô
tt0018379,nm0097648,Frank Borzage
tt0090665,nm0099276,Férid Boughedir
tt2679480,nm3536895,Amit Masurkar
tt0262037,nm0433893,K.S. Ravikumar
tt0415127,nm0850601,Béla Tarr
tt0415127,nm0398555,Ágnes Hranitzky
tt0093509,nm0000626,John Sayles
tt0401792,nm0588340,Frank Miller
tt0401792,nm0000233,Quentin Tarantino
tt0401792,nm0001675,Robert Rodriguez
tt0056194,nm0724798,Tony Richardson
tt5805768,nm2753976,Fernando Grostein Andrade
tt0339489,nm0563760,Laura Mañá
tt0091949,nm0000824,John Badham
tt0060481,nm0720297,Alain Resnais
tt0105120,nm0873385,Massimo Troisi
tt0239234,nm0006445,Éric Rohmer
tt0340285,nm0872328,Maarten Treurniet
tt2555958,nm3315387,Vishnuvardhan
tt1510918,nm0391502,Hannes Holm
tt9068100,nm1992193,Denis Côté
tt0066065,nm0001596,Pier Paolo Pasolini
tt0414200,nm0474233,Pieter Kuijpers
tt7533152,nm0252230,Chiwetel Ejiofor
tt0340086,nm0544528,René Manzor
tt0102164,nm0000905,Roberto Benigni
tt5712152,nm0209010,Mijke de Jong
tt1198349,nm2347386,Bommarillu Baskar
tt0082436,nm0002218,Claude Miller
tt0845537,nm1699679,Mustafa Sevki Dogan
tt1620933,nm0223606,Tigmanshu Dhulia
tt3066270,nm0638115,Gennaro Nunziante
tt1906518,nm2260801,Saratswadee Wongsomphet
tt8081566,nm7834624,Jis Joy
tt3136752,nm0053613,Eric Barbier
tt7892050,nm0711745,Mani Ratnam
tt3529198,nm2149505,Jayson Thiessen
tt3529198,nm2154278,Ishi Rudell
tt1562328,nm2840521,Fen-fen Cheng
tt0089821,nm0681207,Maurice Pialat
tt4459156,nm0000806,Bille August
tt6411984,nm0023832,Mathieu Amalric
tt0015361,nm0001178,Sergei M. Eisenstein
tt0070734,nm0843089,Peter Sykes
tt0882791,nm0960025,Kentarô Ohtani
tt0116754,nm0091076,Sergei Bodrov
tt0464038,nm0466153,Hirokazu Koreeda
tt0205873,nm0803203,Rob Sitch
tt0142251,nm0632788,Daisuke Nishio
tt0096866,nm0181820,Brian Cosgrove
tt0419887,nm0286975,Marc Forster
tt0385635,nm1068982,Claude Desrosiers
tt2345561,nm2053461,B. Unnikrishnan
tt0886531,nm1390496,Jaffar Mahmood
tt4659056,nm0630861,Jesper W. Nielsen
tt7095482,nm2507695,Rodrigo Sorogoyen
tt1817191,nm0856500,Sylvie Testud
tt8023734,nm4242010,Pandiraj
tt0102993,nm0778993,Cynthia Scott
tt0167132,nm0001709,Til Schweiger
tt0167132,nm0377153,Granz Henman
tt2379318,nm0894742,Marion Vernoux
tt0072443,nm0001789,Andrei Tarkovsky
tt0246498,nm0586281,Takashi Miike
tt0110823,nm0181741,Don Coscarelli
tt0070244,nm0297935,Kinji Fukasaku
tt0800022,nm0051939,Thomas Bangalter
tt0800022,nm0208878,Guy-Manuel De Homem-Christo
tt0780621,nm0639033,Petter Næss
tt1422032,nm0093081,Icíar Bollaín
tt0090103,nm0001661,Rob Reiner
tt6302160,nm8624689,Jong-woo Park
tt0104418,nm0429517,Ate de Jong
tt0150915,nm0875793,Anand Tucker
tt0091725,nm0792795,Bill Sherwood
tt11905962,nm3325960,Egor Abramenko
tt0176809,nm0864775,Johnnie To
tt0077563,nm0491626,Georges Lautner
tt0303661,nm0406177,Metin Hüseyin
tt6505968,nm1630429,Teemu Nikki
tt2304771,nm0149491,Justin Chadwick
tt1083452,nm0002077,Dexter Fletcher
tt0095647,nm0000570,Alan Parker
tt4121610,nm0226016,Mike van Diem
tt0459072,nm0554076,Marco Martins
tt3576084,nm1731479,Talya Lavie
tt4135844,nm3563342,Jayro Bustamante
tt2763304,nm0000965,Danny Boyle
tt0039220,nm0099589,John Boulting
tt0093169,nm0174659,Stijn Coninx
tt3489470,nm0069711,Lucas Belvaux
tt0068154,nm0005645,Enzo Barboni
tt3311900,nm0533564,Gillies MacKinnon
tt0113416,nm0535940,Maria Maggenti
tt0078477,nm0420383,Lionel Jeffries
tt0434179,nm1234345,Takashi Shimizu
tt6846432,nm3821378,A.B. Shawky
tt2072167,nm1421754,K. Selvaraghavan
tt0855805,nm2376562,Jesper Ganslandt
tt0127516,nm0128452,David Caffrey
tt0844457,nm0836715,Philipp Stölzl
tt5137380,nm3758453,Radha Krishna Jagarlamudi
tt0102141,nm0889513,Agnès Varda
tt0465203,nm1219963,David Moreau
tt0465203,nm0658837,Xavier Palud
tt0432402,nm0382584,George Hickenlooper
tt5091538,nm2928862,Jonathan Barré
tt0116722,nm0935863,Michael Winterbottom
tt1372301,nm3470883,Aleksa Gajic
tt1372301,nm3510028,Nebojsa Andric
tt1372301,nm3515732,Stevan Djordjevic
tt0810819,nm0393799,Tom Hooper
tt0294264,nm0471452,Suresh Krishna
tt0280490,nm1008762,Scott Roberts
tt1699518,nm0669704,Raoul Peck
tt0479952,nm0201509,Eric Darnell
tt0479952,nm0569891,Tom McGrath
tt0057503,nm0849080,Tokuzô Tanaka
tt1251725,nm1653753,Paul King
tt0064403,nm0935382,Michael Winner
tt0072253,nm0001175,Blake Edwards
tt9893250,nm2128335,J Blakeson
tt0029606,nm0920074,William A. Wellman
tt0029606,nm0176699,Jack Conway
tt0029606,nm0281808,Victor Fleming
tt0091480,nm0001945,Claude Berri
tt4958468,nm2041883,Raúl Martínez
tt0112654,nm0889513,Agnès Varda
tt0067958,nm0538445,Dusan Makavejev
tt1893195,nm1356588,Stefano Sollima
tt1423939,nm1216773,Rami Imam
tt0085991,nm0475542,Koreyoshi Kurahara
tt1230204,nm0823721,Ben Stassen
tt1230204,nm0562775,Mimi Maynard
tt0252052,nm0280541,Jim Fitzpatrick
tt1954258,nm1644176,Luis Ismael
tt0162958,nm0025823,Dominic Anciano
tt0162958,nm0120987,Ray Burdis
tt0099429,nm0409791,Indra Kumar
tt0055153,nm0442819,Jerzy Kawalerowicz
tt5221894,nm5851640,Sotiris Tsafoulias
tt0099557,nm0639328,Rockne S. O'Bannon
tt0230597,nm0363030,T. Hariharan
tt0053279,nm0006445,Éric Rohmer
tt5849148,nm2284321,Samuthirakani
tt0066249,nm0000697,Billy Wilder
tt2382396,nm0337773,David Gordon Green
tt0180037,nm0003735,Antony J. Bowman
tt1421051,nm0001068,Sofia Coppola
tt2478746,nm0798595,Breno Silveira
tt0045361,nm0000320,Luis Buñuel
tt8956390,nm3028737,Benjamín Naishtat
tt0172776,nm0594020,Zivorad 'Zika' Mitrovic
tt0084732,nm0000914,Robert Benton
tt0052654,nm0926919,Bernhard Wicki
tt4629032,nm0205779,Renat Davletyarov
tt0043018,nm0000320,Luis Buñuel
tt0376181,nm0592436,Brad Mirman
tt0464105,nm1023919,Ramin Bahrani
tt0105459,nm0562699,Tony Maylam
tt0015772,nm0113284,Clarence Brown
tt0256009,nm0868219,Guillermo del Toro
tt0215516,nm0783544,David Seltzer
tt0063821,nm0606593,Howard Morris
tt0361668,nm0586281,Takashi Miike
tt0118859,nm0410139,John Irvin
tt0109550,nm0047798,Mariano Baino
tt3577624,nm0508208,Fernando León de Aranoa
tt0013556,nm0245385,Allan Dwan
tt4882548,nm1471001,Jordan Roberts
tt3442006,nm1400426,Daniel Barnz
tt0114086,nm0000774,Michelangelo Antonioni
tt0114086,nm0000694,Wim Wenders
tt0156757,nm0287161,John Forte
tt0078813,nm0000086,Louis de Funès
tt0078813,nm0320833,Jean Girault
tt1582248,nm0440859,Adam Kassen
tt1582248,nm0440860,Mark Kassen
tt0039372,nm0788058,Maxwell Shane
tt1374992,nm0812626,Juan Solanas
tt0120471,nm0319624,Thomas Gilou
tt0121989,nm0332950,Ashutosh Gowariker
tt0118694,nm0939182,Kar-Wai Wong
tt0120399,nm0000231,Oliver Stone
tt0318374,nm0469694,Wayne Kramer
tt1337672,nm1033032,Hideki Takeuchi
tt1054580,nm0394776,Sherry Hormann
tt0433383,nm0000123,George Clooney
tt1886531,nm1729048,Yüksel Aksu
tt0780503,nm0794048,Akihiko Shiota
tt1618442,nm0252135,Breck Eisner
tt2191765,nm0724938,Jean-François Richet
tt2387433,nm0829820,Scott Stewart
tt0488085,nm1125131,Jean-Baptiste Andrea
tt0093207,nm0945293,Hiroyuki Yamaga
tt0058182,nm0504513,Richard Lester
tt1190894,nm0070865,Dev Benegal
tt0070947,nm0576488,Prakash Mehra
tt3082854,nm0899121,Thomas Vinterberg
tt0066773,nm0000694,Wim Wenders
tt0178868,nm0620378,Hideo Nakata
tt0073768,nm0000540,Russ Meyer
tt2401621,nm5053973,Diederick Koopal
tt1981057,nm4020877,Moataz El Tony
tt5805252,nm8213254,Soumendra Padhi
tt5784350,nm1425585,Shiboprosad Mukherjee
tt5784350,nm5181252,Nandita Roy
tt0083226,nm0742940,Francesco Rosi
tt0488027,nm1732806,Joanna Kos-Krauze
tt0488027,nm0470377,Krzysztof Krauze
tt0056111,nm0001789,Andrei Tarkovsky
tt0056111,nm0007672,Eduard Abalov
tt0059063,nm0538445,Dusan Makavejev
tt6673840,nm1279950,Dmitriy Kiselev
tt0087231,nm0772259,John Schlesinger
tt1706450,nm4022767,Shahriar Bahrani
tt0055892,nm0675068,Frank Perry
tt0280665,nm0000361,Brian De Palma
tt1389098,nm0863756,Ondi Timoner
tt1182350,nm0000095,Woody Allen
tt1686313,nm2976232,Andreas Öhman
tt7725596,nm2279430,Amit Ravindernath Sharma
tt3655374,nm1311238,Müfit Can Saçinti
tt4937812,nm4301161,Rajesh M. Selva
tt0063527,nm0579954,Jirí Menzel
tt0293113,nm0534665,Guy Maddin
tt0037557,nm0245385,Allan Dwan
tt1536537,nm2482088,Tommy Wirkola
tt0172632,nm0001804,Stanley Tucci
tt2215077,nm4161077,Biyi Bandele
tt0238247,nm0244756,Richard Dutcher
tt1565068,nm0320285,Marco Tullio Giordana
tt0488381,nm1055105,Madhur Bhandarkar
tt0872224,nm1471703,Malik Bader
tt8033592,nm0515002,Rene Liu
tt0062687,nm0331453,René Goscinny
tt0062687,nm0879853,Albert Uderzo
tt2548208,nm1378747,Greg Francis
tt4589628,nm7243877,Basil Joseph
tt10477558,nm7743299,Haruka Fujita
tt10477558,nm2518118,Taichi Ishidate
tt0046921,nm0859387,Ralph Thomas
tt1188988,nm0110292,Fausto Brizzi
tt0119926,nm0848992,SABU
tt0027593,nm0731596,Stephen Roberts
tt4696222,nm1235290,Hak-sun Kim
